roles,companies,locations,experience,skills,Dates,PresentDate,salary
Urgent Hiring For MBA / BBA Fresher ( Inside SALES ) !!!!,Propshop,"Noida, Ghaziabad, Greater Noida",0-1 Yrs,Communication SkillsGo GetterFlexibleSelling SkillsConvincing PowerPressure HandlingPatienceAggressive,15 Days Ago,24-11-2024,1-3 Lacs PA
DGM - Tendering,Smile Management Solutions,Chandigarh,15-22 Yrs,willing to relocate to Mohali PunjabMin 15 yrs experience in Township projects in Tender and pre tender managementPreDGMProjectTownshipManagementProject management,5 Days Ago,24-11-2024,15-20 Lacs PA
Sr. Manager/ Manager - Digital Marketing,Aarize Group,Gurugram(Sector 47 Gurgaon),7-12 Yrs,Brand CampaignsDigital CampaignsGoogle AdWordsDigital MarketingCampaign ManagementBrand MarketingEvent MarketingPerformance Marketing,6 Days Ago,24-11-2024,Not disclosed
Technical Consultant,Eclature,Hyderabad,0-3 Yrs,ERPMS SQLVersion controlProject implementationCodingSSRSConsultingX++,30+ Days Ago,24-11-2024,Not disclosed
Store Executive Vacancies in an International Logistics Company,Adecco,"Kannur, Thrissur, Chennai",0-4 Yrs,Administrationstore executiveCustomer ServiceOffice AdministrationFront OfficeCustomer CareInternational logisticsInternational,25 Days Ago,24-11-2024,1.75-2.25 Lacs PA
Contract manager-Infrastructure,Royal Infraconstru,Kolkata,8-13 Yrs,Contract managementContract DraftingContract NegotiationsContract AdministrationContract ReviewContract FinalisationDraftingFinalisation,7 Days Ago,24-11-2024,12-20 Lacs PA
Team Member Business Finance_IC3,Renew,Haryana,5-6 Yrs,ledgertdsaccounts payablestatutory compliancedue diligencesappoliciesbusiness finance,7 Days Ago,24-11-2024,Not disclosed
Manager - Corporate Administration(Township),Renew,Gujarat,6-11 Yrs,vendor managementcommercialliaisingadministrationcustomer servicecorporate administrationpoliciesfacilities management,7 Days Ago,24-11-2024,Not disclosed
Project Management Officer,DP World,Kandla,4-9 Yrs,Civil EngineeringPrimaveraProject Management OfficeProject MonitoringProject ReportsProject CoordinationRisk ManagementProject Scheduling,7 Days Ago,24-11-2024,5-13 Lacs PA
HR Recruiter,Mahabir Design And Construction,Noida,8-13 Yrs,Recruitment SelectionDocument ManagementDocumentationRecruitmentHrsdManagementDocumentsSelection,7 Days Ago,24-11-2024,3-6 Lacs PA
Club House Executive,Panchsheel Buildtech,Greater Noida(Sector 16C Greater Noida),1-3 Yrs,HospitalityFront OfficeSociety club managementGuest ServiceGuest RelationsReceptionist ActivitiesManagementOffice,7 Days Ago,24-11-2024,2.75-3.5 Lacs PA
Store Incharge,Subhash Infraengineers,Agra,3-7 Yrs,Store ManagementStore SupervisionStore OperationsStore KeepingStores MaintenanceStoresStore PlanningSupervision,7 Days Ago,24-11-2024,5-7 Lacs PA
"Executive Assistant , Real Estate Industry, Noida location",Bptp,Noida,5-10 Yrs,Executive assistantEAFixing AppointmentsPATravel ArrangementsPersonal AssistanceSecretarial ActivitiesTravel Management,8 Days Ago,24-11-2024,5-12 Lacs PA
Business Development Manager,ABR Greens Infrastructure,Ghaziabad,17 Nov - 26 Nov,Real Estate SalesReal Estate MarketingPropertyReal estateBusiness development managementSalesEstateManagement,8 Days Ago,24-11-2024,1.5-6 Lacs PA
Assistant Manager Taxation,Vijay M Mistry Construction Pvt. Ltd.,Anand,4-8 Yrs,Indirect TaxGstcontract taxationIndirect taxationTaxationManagementAssistanceContracts,8 Days Ago,24-11-2024,Not disclosed
Team Member F&A_DM,Renew,Haryana,3-5 Yrs,financial analysisanalyticalsox complianceinterpersonal skillsauditingaccountinginternal auditbudgeting,8 Days Ago,24-11-2024,Not disclosed
Sales Manager,Amigo Energies,Lucknow,0-6 Yrs,B2C SalesMedical RepInsurance SalesB2C Social MediaSales ManagementReal Estate SalesEnglishSolar Energy,8 Days Ago,24-11-2024,1.8-7.2 Lacs PA
Techno-Commercial Executive,ERM Placement Services (p) Ltd.,Kolkata,5-10 Yrs,SalesContract DraftingProposal WritingMarketingContractsWritingDraftingDraft,8 Days Ago,24-11-2024,Not disclosed
Accountant,Sanfran Developer,Noida(Sector-2 Noida),3-8 Yrs,Tally SoftwareGeneral AccountingPetty CashVendor ReconciliationTDS CalculationBook KeepingGstPurchase Entry,8 Days Ago,24-11-2024,1.5-3.75 Lacs PA
Fireman & Fire Supervisor,JSM Engineering & Consulting Services,"Chandrapur, Vapi, Surat",0-2 Yrs,Fire EngineeringSafety ManagementFire Safety ManagementFireman ActivitiesFire SafetyFire Safety SupervisorFire Alarm SystemFire Protection,8 Days Ago,24-11-2024,2.25-3.75 Lacs PA
Digital Marketing Manager,VVH Group Projects,Noida,1-4 Yrs,Google AdWordsSocial Media MarketingPpc CampaignsSEOFacebookOnline BrandingGoogle AnalyticsTwitter,8 Days Ago,24-11-2024,Not disclosed
Team Member Taxation_DM,Renew,Haryana,5-7 Yrs,gst returnbalance sheettdssaplawregulatorypresentation skillspolicies,8 Days Ago,24-11-2024,Not disclosed
Manager/Chief Manager-Unit Controller Engineer,Hiranmaye Energy Limited,Haldia,10-15 Yrs,Power Plant OperationBoiler and Turbine OperationPlant protection systemSafety rules & regulationsHeat RateControlTurbineProtection system,8 Days Ago,24-11-2024,Not disclosed
Chartered Accountant,UpMan Placements - realestate,Ahmedabad,7-12 Yrs,Finance & AccountsaccountsfinanceAccounting,8 Days Ago,24-11-2024,10-18 Lacs PA
Production Engineer,BA Fabricators Engineers,Ghaziabad,4-6 Yrs,AutoCADCommunication SkillsManufacturing OperationsLeadership SkillsOperationsManufacturing OperationManufacturingProduction,8 Days Ago,24-11-2024,3.75-4.75 Lacs PA
Urgent Hiring- Senior Estimation Engineer,Divine Engineering Services,Surat,5-10 Yrs,Sales EngineeringCost EstimationNegotiationProposal PreparationClient CoordinationEpc ProjectTender EvaluationProposal Engineering,8 Days Ago,24-11-2024,6-9 Lacs PA
Land and Legal,Jalan Infrustructure LLP,Kolkata(Minto Park),15-20 Yrs,ArbitrationLitigationLand AcquisitionLand LawsCorporate LawLegalLawAcquisition,8 Days Ago,24-11-2024,Not disclosed
Finance and accounts manager,Jalan Infrastructure LLP,Kolkata(Minto Park),15-20 Yrs,Tax AuditIncome TaxTaxationFinalisationFinanceManagementAccountingAuditing,8 Days Ago,24-11-2024,Not disclosed
Executive - Business Development,Sri Ramadas Motor Transport,Visakhapatnam,3-8 Yrs,Retail SalesB2C SalesClient AcquisitionNew Business DevelopmentTerritory Sales ManagementSales PromotionManagementClient,8 Days Ago,24-11-2024,Not disclosed
Team Leader sales,Apex Acreages Pvt Ltd,"Noida, Gurugram, Delhi / NCR",5-8 Yrs,Team ManagementTeam CoachingBpo OperationsProcess ManagementVoice ProcessReal Estate SalesOperations ManagementEstate,8 Days Ago,24-11-2024,"50,000-70,000 PA"
Accountant,dev Associates,Nagpur(Abhyankar Nagar),0-5 Yrs,TallyTDSMarathiGstHindiAccounting,8 Days Ago,24-11-2024,1.44-1.8 Lacs PA
Purchase Engineer,EPC Infracon,Noida,3-6 Yrs,End to End ProcurementNegotiation to VendorProcure To PayElectrical ProcurementTechnical SpecificationsPurchase PlanningBoqPurchase Order,8 Days Ago,24-11-2024,Not disclosed
Manager CRM / DY manager CRM,CIEL HR,Hyderabad,4-8 Yrs,CRM ManagementClient Relationship ManagementRelationshipClient relationshipClientCRMManagementClient Relation,8 Days Ago,24-11-2024,Not disclosed
HR Generalist,Jalan Infrastructure LLP,Kolkata(Sarat Bose Road),5-10 Yrs,AdministrationEmployee RelationsPayrollData ManagementPolicy ImplementationOperational SupportRecruitmentHrsd,8 Days Ago,24-11-2024,2.25-3.5 Lacs PA
Sr. executive,Jetspeed Logistics,Ahmedabad,2-3 Yrs,Debtors ManagementBank ReconciliationInvoicingTDSCostingPetty CashReconciliationForeign Remittance,8 Days Ago,24-11-2024,2.25-3.25 Lacs PA
Sales Executive,Grow Infinity Realtors,Noida,0-1 Yrs,Sales And MarketingProperty SalesSales DevelopmentReal Estate SalesSite VisitCommercial Real EstateReal EstateCommercial Sales,8 Days Ago,24-11-2024,1.44-1.8 Lacs PA
Accounts Executive,Epsilon Logistics,Rajkot(Kalavad Road),1-6 Yrs,Accounting EntriesTally SoftwareTDSAccountingGstTallySoftware,8 Days Ago,24-11-2024,"50,000-3 Lacs PA"
Mis Officer,Yanna Apparel,Kolkata,3-5 Yrs,Google SheetsPivot TableGoogle FormsVLOOKUPMIS ReportingGoogle Apps ScriptPivotReporting,8 Days Ago,24-11-2024,Not disclosed
Operations Executive,Epsilon Logistics,Mangaluru,1-6 Yrs,Stakeholder ManagementLiaisonReportingData EntryOperationsManagementData,8 Days Ago,24-11-2024,"50,000-2.75 Lacs PA"
Contracts Manager,Royal Land & Developers Pvt Ltd,Chennai(Nungambakkam),8-10 Yrs,Contracts PlanningContract ManagementContract NegotiationsContract FinalisationNegotiationContract AdministrationContract ReviewDrafting Agreements,8 Days Ago,24-11-2024,Not disclosed
Client Relationship Manager,Enso Castle,Gurugram,5-8 Yrs,Communication SkillsConvincing PowerClient HandlingSelling SkillsInterpersonal SkillsSellingClient relationshipClient,8 Days Ago,24-11-2024,4-8 Lacs PA
Senior Accountant,Aashray Investors Private Limited,Kolkata(Camac Street),10-15 Yrs,Accounts FinalisationFinancial StatementsAccounting OperationsICWAFinancial AccountingCorporate AccountingAccounts ReconciliationCost Accounting,8 Days Ago,24-11-2024,3.5-4.5 Lacs PA
Quantity Surveyor,Royal Land & Developers Pvt Ltd,Chennai(Nungambakkam),6-10 Yrs,BoqRate AnalysisQuantity SurveyingQSBoq PreparationQuantity AnalysisEstimationBilling,8 Days Ago,24-11-2024,Not disclosed
Accounts Receivable Executive,Epsilon Logistics,Rajkot,2-7 Yrs,Tally SoftwareDebtors ManagementPayment CollectionCredit ControlReceivable ManagementReceivableAccounts receivableAccounting,8 Days Ago,24-11-2024,1-4 Lacs PA
Civil Design Engineer - S Pass Singapore !,Swagatham Resource Management India,"Singapore, Chennai, Coimbatore",18 Nov - 27 Nov,AutoCADDrawingAutocad DraftingDraftsman ActivitiesCivil EngineeringCivil Designtechnical controllerAutoCAD 2D,8 Days Ago,24-11-2024,18-22.5 Lacs PA
Assistant Manager - Accounts and Finance,iSTEEL (VIKI Industries Pvt Ltd),Chennai(Mylapore),2-4 Yrs,INTERCATax AuditTDSAdvance TaxBook KeepingGSTGst Audit,8 Days Ago,24-11-2024,3-6 Lacs PA
ERP Manager,Panchsheel Buildtech,Noida(Sector-63 Noida),5-9 Yrs,ERP ImplementationFarvisionErp SupportERP FunctionalErp SystemsERPERP systemManagement,8 Days Ago,24-11-2024,6-8.5 Lacs PA
Retail Leasing - Manager/ Sr. Manager,Aarize Realtech,Gurugram(Sector 114 Gurgaon +1),7-12 Yrs,Retail LeasingMall LeasingRetailLeasingManagementSR,8 Days Ago,24-11-2024,Not disclosed
Site Engineer - Solar,U-solar Clean Energy Solutions,Kasargode,0-1 Yrs,SiteInstallationSolar PowerProject ExecutionSolar PanelMalayalamSolar ProjectSolar,8 Days Ago,24-11-2024,2.52-3.84 Lacs PA
Wanted Fresher - Telemarketing(Female),GP Homes,Chennai(Choolaimedu +3),0-5 Yrs,TelesalesTelemarketing,8 Days Ago,24-11-2024,1.5-3 Lacs PA
Wanted Fresher - Field Executive(Male),GP Homes,"Chennai(Pattabiram +6), Thiruvallur",0-4 Yrs,field analysisFast learnerFieldAnalysis,8 Days Ago,24-11-2024,1.75-2 Lacs PA
Video Editor,Maxpine Developer India Pvt. Ltd.,Noida,1-2 Yrs,Adobe Premiere ProAdobe After EffectsPhotoshopVideo EditingIllustratorPremiere PROAdobe PremiereAftereffects,8 Days Ago,24-11-2024,2.5-3 Lacs PA
Shift Engineer,TAG Corp,Gurugram(Sector 22 Gurgaon),4-9 Yrs,Facility ManagementElectrical MaintenanceBuilding MaintenanceShift ManagementElectrical EngineeringManagementFacilitiesElectricals,8 Days Ago,24-11-2024,3-4.25 Lacs PA
Junior Engineer - Site Execution,UNIVASTU,"Udgir, Latur",4-5 Yrs,civil engineerGovernment Projectsconstruction buildingSite ExecutionSite EngineeringSite PlanningConstructionSite,8 Days Ago,24-11-2024,Not disclosed
Senior Manager - HR,UMS Technologies Pvt. Ltd.,Coimbatore,15-20 Yrs,HR OperationsEmployee RelationsStatutory ComplianceTalent AcquisitionHuman resource managementOperationsManagementHrsd,8 Days Ago,24-11-2024,Not disclosed
ACMV Engineer - S Pass - Singapore !,Swagatham Resource Management India,"Singapore, Chennai, Coimbatore",18 Nov - 27 Nov,Air ConditioningAcventBms SystemBuilding Management SystemBmsHeat Ventilation Air ConditioningMV fan,8 Days Ago,24-11-2024,17-20 Lacs PA
Sales Manager,Kangaroo Logistics,Ahmedabad,2-5 Yrs,Lead GenerationBusiness DevelopmentClient Relationship ManagementManagementClientClient RelationClient relationshipDevelopment,8 Days Ago,24-11-2024,Not disclosed
Sales Executive - Surveyor Jaipur,Realistic Realtors,Jaipur,2-3 Yrs,TravelSales executiveField workSales executive activitiesSurveyFieldSales,8 Days Ago,24-11-2024,2-4 Lacs PA
Sr Manager/Manager -Internal Audit,Smartworld Developers,Gurugram,4-7 Yrs,Internal AuditAuditComplianceManagementSRAuditing,8 Days Ago,24-11-2024,Not disclosed
MEP Manager,Realistic Realtors,Gurugram,8-10 Yrs,HVACAutoCADMEPProject PlanningPlumbingMEP CoordinationBudgetary ControlPlumbing System,8 Days Ago,24-11-2024,9-12 Lacs PA
Purchase Head,Iaba Housing,"Kolkata, Asansol, Durgapur(City Center)",10-20 Yrs,ProcurementStrategic SourcingCivil ConstructionBuilding ConstructionConstruction ProjectsProcurement PlanningConstruction MaterialReal Estate Construction,8 Days Ago,24-11-2024,15-20 Lacs PA
Estimation Engineer,Manufacturer of Heavy Equipments,Thane,3-8 Yrs,Heat ExchangersEstimationPressure VesselsCost EstimationEstimation engineeringCostPressureExchange server,8 Days Ago,24-11-2024,3-5 Lacs PA
Chartered Accountant,Maxpine Developer,Noida,4-5 Yrs,Tax AuditStatutory Auditrera compliancesFinancial AnalysisGstTaxationBudgetingAccounting,8 Days Ago,24-11-2024,6-8.5 Lacs PA
Diploma Electrical Engineer Jobs in Dubai,ART TECHNOLOGIES,"Dubai, Chennai, UAE",0-2 Yrs,Electrical MaintenanceWiringITI ElectricalElectriciansElectrical EngineeringPanel TestingCable LayingCable Tray,8 Days Ago,24-11-2024,3-4 Lacs PA
Hiring For Fire & Safety Manager - Client based at GiftCity - G'nagar,One of the leading Channel partner,Gandhinagar,6-9 Yrs,FireMEPFSafetyNBCFire SafetyFire PreventionClientManagement,8 Days Ago,24-11-2024,12-18 Lacs PA
Territory Sales Incharge,Profound Human Resource Development Advisors India,"Guwahati, Kolkata, Patna",6-11 Yrs,Distribution Channel SalesB2C SalesDealer HandlingTerritorySalesTerritory salesChannelDistributor sales,8 Days Ago,24-11-2024,Not disclosed
AGM / DGM - Project,Ahluwalia Contracts,Korba,20-30 Yrs,Epc ProjectResidential BuildingHigh Rise BuildingMEP CoordinationProject EngineeringConstruction ManagementSite Managementproject head,8 Days Ago,24-11-2024,Not disclosed
Production Planning And Control Manager,Onex Industries,Sonipat(Kundli),8-10 Yrs,Production Planning ControlLine BalancingIndustrial EngineeringProduction PlanningProduction EngineeringProduction ImprovementProductivity ImprovementProduction Supervising,8 Days Ago,24-11-2024,5-6 Lacs PA
Associate QA Scientist -,Schrodinger,Hyderabad,0-2 Yrs,Cloud computingAutomationSimulationTesting toolsAnalyticalShell scriptingSeleniumGUI testing,30+ Days Ago,24-11-2024,Not disclosed
Regional Sales Manager,Pride Placement Services,Raipur,12-20 Yrs,Pre Engineered BuildingPEBPEB SalesRetail SalesChannel SalesChannel ManagementArea ManagementPresentation Skills,4 Days Ago,24-11-2024,Not disclosed
Assistant Sales Manager/Sales Manager-Real Estate,Meritus Management Service,Gurugram,1-2 Yrs,Communication SkillsReal EstateConvincing PowerReal Estate SalesPropertyReal Estate MarketingSalesManagement,6 Days Ago,24-11-2024,3.25-5 Lacs PA
Area Sales Manager,Pride Placement Service,Raipur,3-8 Yrs,Pre Engineered BuildingPEBPeb SalesArea Sales ManagerRoofingSales AnalysisSales OperationsSales Management,4 Days Ago,24-11-2024,Not disclosed
AVP - Projects (Need from Construction Industry only),Psp Projects,"Ahmedabad, Surat, Vadodara",25-30 Yrs,High Rise BuildingSite ManagementProject ManagementBuilding ConstructionCommercial BuildingsProject ExecutionConstruction ManagementProject Monitoring,9 Days Ago,24-11-2024,Not disclosed
Junior Executive - Energy Sales,Swelect Energy Systems,Chennai,1-3 Yrs,Communication SkillsPresentation SkillsMS OfficeSalesEnergyPresentationMicrosoftOffice,9 Days Ago,24-11-2024,2-2.5 Lacs PA
Executive Assistant - Founders Office,Indicold,Gurugram,0-3 Yrs,Strategy consultingAutomationInterpersonal skillsNetworkingAnalyticalEmployee engagementMarket entry strategyRefrigeration,30+ Days Ago,24-11-2024,Not disclosed
Field Sales Executive,Rnpm Global Trading,Ghaziabad(Indirapuram),1-5 Yrs,Field JobField SalesField MarketingField WorkMarket SurveySales And MarketingSales Lead GenerationField Survey,5 Days Ago,24-11-2024,1.75-3 Lacs PA
Receptionist Administrator,Real One Homestates,Gurugram(Sector 67 Gurgaon),0-1 Yrs,Communication SkillsPersonality DevelopmentInterpersonal SkillsInterpersonalDevelopmentAdministrationInterpersonal Skill,15 Days Ago,24-11-2024,2.75-4 Lacs PA
Senior Purchase Executive,Trac Fujico Air Systems,Chennai(Pozhichallur),5-10 Yrs,ProcurementPurchaseSupply ChainSupplySenior,14 Days Ago,24-11-2024,3-4 Lacs PA
Technical Content Writer,Bestbus,Hyderabad,0-2 Yrs,Content writingDigital marketingWritingMarketingContentTechnical Content WritingDigitalTechnical,30+ Days Ago,24-11-2024,Not disclosed
Telecaller,Assetnx,Hyderabad,0-5 Yrs,bpodomestic bpocustomer servicepresentation skillscustomer careconvincing powerbusiness developmentgrievance handling,30+ Days Ago,24-11-2024,Not disclosed
Relationship Managers -Transactions,Assetnx,Hyderabad,0-5 Yrs,Relationship managementProcurementInterpersonal skillsNetworkingRelationshipBankingManagementInterpersonal Skill,30+ Days Ago,24-11-2024,Not disclosed
CRM-Documentation Real Estate,Shubhashray Housing India,Gurugram,1-2 Yrs,DocumentationDocumentsFilingRegistrationDocument VerificationReal EstateAgreementsCustomer Support Operations,8 Days Ago,24-11-2024,4.5-4.75 Lacs PA
Head of Sales & Marketing | Gurugram | Real Estate Development Co. |,Real Estate Developers,"New Delhi, Gurugram, Delhi / NCR",20-30 Yrs,Sales StrategyMarket ExpansionReal Estate SalesChannel PartnersResidential SalesBusiness StrategyBusiness ExpansionSales Management,13 Days Ago,24-11-2024,60 Lacs-1 Cr PA
Business Development Associate,Tanyas Infra,"Ameerpet, Hyderabad(Film Nagar +20)",0-4 Yrs,Communication SkillsPresentation SkillsCustomer RelationshipConvincing PowerInterpersonal SkillsPlanning SkillsBusiness Communication SkillsManagement Skills,28 Days Ago,24-11-2024,1.75-3 Lacs PA
Executive-Sales Support (Female),Buniyad Real Estate Services,"Noida, Greater Noida, Delhi / NCR",1-5 Yrs,Good Communication In EnglishCallingSales CoordinationReal Estate MarketingSales SupportClient Relationship ManagementFront Office ManagementGuest Relationship Management,15 Days Ago,24-11-2024,1-4 Lacs PA
Pre Sales Executive,Mims Builders,Bengaluru,0-3 Yrs,Pre Sales ExecutiveSalesDatabaseSales ExecutiveSales executive activitiesPreDBMSPresales,30+ Days Ago,24-11-2024,Not disclosed
Operations Executive,Navata Suppy Chain Solutions,Hyderabad,0-2 Yrs,Supply chainWarehouseAnalyticalFocusCorporateInventory managementOperation ExecutiveManagement,30+ Days Ago,24-11-2024,Not disclosed
