roles,companies,locations,experience,skills,Dates,PresentDate,salary
Fusion HCM Technical Consultant,Expora Database Consulting Services,"Noida, Hyderabad, Pune, Chennai, Bengaluru",4-8 Yrs,Solution designData migrationPDFHCMCloudOracle FusionBusiness process analysisCore HR,30+ Days Ago,23-11-2024,Not disclosed
Citrix Architect,Firstmeridian Global Services,"Hyderabad, Pune, Bengaluru",8-13 Yrs,AWS WorkspaceVDICitrix VDICitrixArchitectureAWS,9 Days Ago,23-11-2024,Not disclosed
Redwood (RMJ),MNR Solutions Pvt. Ltd.,"Noida, Hyderabad, Pune, Chennai, Bengaluru",4-8 Yrs,Oracle databaseAutomationManager TechnologySchedulingManagementAuditingProcess managementTechnology,30+ Days Ago,23-11-2024,Not disclosed
Manager Research & Insights - Bangalore / Hyderabad/Pune,CLIENT OF FIRM,"Hyderabad, Pune, Bengaluru",10-20 Yrs,Insight GenerationSecondary ResearchIndustry ResearchResearchInsightsManagementSecondaryGeneration,17 Days Ago,23-11-2024,30-45 Lacs PA
L3 /SME/L4,Shreyas Integrated Systems Private Limited,"Noida, Pune, Chennai, Bengaluru",5-8 Yrs,SUBEmailPDFDb2Oracle DBADocSubject Matter ExpertDatabase Administrator,30+ Days Ago,23-11-2024,Not disclosed
Product Owner,Info Test Ehire Campaign,"Pune, Chennai, Bengaluru",8-12 Yrs,Product OwnerProduct ManagementProduct ManagerStakeholder ManagementManagement,1 Day Ago,23-11-2024,22-35 Lacs PA
Angular Developer,Info Test Ehire Campaign,"Pune, Chennai, Bengaluru",4-10 Yrs,APIAngularunit testDevelopmentUnit testingSoftware testingUNITAngular Development,1 Day Ago,23-11-2024,12-30 Lacs PA
KPIT India is hiring For Technical Author Diagnostic role !,Info Test Ehire Campaign,"Kochi, Pune, Bengaluru",3-5 Yrs,DiagnosticsDTCtroubleshootingDTC TroubleshootingDiagnosisVehicle Diagnostic Engineertechnical authorFault trace,1 Day Ago,23-11-2024,Not disclosed
Front End Developer,Info Test Ehire Campaign,"Pune, Chennai, Bengaluru",5-12 Yrs,JavascriptreactReacts JsCSSHTMLReact.JsFront endDevelopment,30+ Days Ago,23-11-2024,20-23 Lacs PA
Collibra Professional,Leading Client,"Hyderabad, Pune",6-8 Yrs,CollibraAzureRDBMSPaaSAPIsOraclePostgres SQLSQL,2 Days Ago,23-11-2024,Not disclosed
Cyber Ark Professional,Leading Client,"Hybrid - Pune, Chennai, Bengaluru",8-10 Yrs,CyberArkPVWA ManagementCPM TroubleshootingPrivileged Session ManagerPvwaCyberManagementCPM,2 Days Ago,23-11-2024,Not disclosed
Actimize - M - Application Developer,Leading Client,"Pune, Bengaluru",12-14 Yrs,ActimizeApplication DevelopmentJavatroubleshootingagileSDLCMDevelopment,2 Days Ago,23-11-2024,Not disclosed
Angular Developer,Info Test Ehire Campaign,"Pune, Bengaluru, Delhi / NCR",4-10 Yrs,Unit TestingAngularCSSHTMLUNITAngular DevelopmentDevelopmentCs,2 Days Ago,23-11-2024,Not disclosed
"Control Testing, RCSA Role .",ERM Placement Services (p) Ltd.,"Pune, Chennai, Bengaluru",8-13 Yrs,Operational RiskRcsaControl TestingSoftware testingRiskControlOperations,19 Days Ago,23-11-2024,Not disclosed
Senior Manager-Data Modeller,Tredence,"Pune, Chennai, Gurugram, Bengaluru",5-8 Yrs,Data dictionarymetadataData managementCodingMachine learningdata visualizationTroubleshootingData mining,30+ Days Ago,23-11-2024,Not disclosed
Associate Manager-Business Analyst,Tredence,"Pune, Chennai, Gurugram, Bengaluru",2-8 Yrs,ExcelData managementGCPAnalyticalMachine learningData qualityData analyticsdata visualization,30+ Days Ago,23-11-2024,Not disclosed
Technical Sales Engineers ( Job Code: TSE),Digiprotek Consulting &amp; Services Pvt Ltd.,"Hyderabad, Delhi, Pune, Chennai, Coimbatore, Bengaluru",1-2 Yrs,GSMEnglishProduct trainingBscSupportTechnical Support EngineerTechnical salesPrinters,30+ Days Ago,23-11-2024,Not disclosed
Associate Manager,Tredence,"Pune, Chennai, Gurugram, Bengaluru",2-5 Yrs,advanced analyticsData managementdata scienceGCPMachine learningCloudData analyticsdata visualization,30+ Days Ago,23-11-2024,Not disclosed
Microsoft Azure Professional,Leading Client,"Hyderabad, Pune, Bangalore Rural",2-7 Yrs,Microsoft AzureAzure PaaSAzure ComputingAzure Web AppsAzure IaaSAzure StorageSQLAzure Web App,16 Days Ago,23-11-2024,Not disclosed
Kubernetes Architect,VISHWAKARMA CONSULTANCY SERVICES,"Hyderabad, New Delhi, Pune, Chennai, Bengaluru",14-20 Yrs,TelecomProduction supportISOConsultingOutsourcingRelease managementMonitoringPython,30+ Days Ago,23-11-2024,Not disclosed
System Center Configuration Manager Developer,Staffice Global,"Pune, Bengaluru",6-8 Yrs,TrainingComplianceOperating systemsIT infrastructure managementWindowsManagementSCCMTroubleshooting,17 Days Ago,23-11-2024,Not disclosed
Senior AWS Workspace Engineer,Staffice Global,"Pune, Bengaluru",6-9 Yrs,ArchitectCloudDeploymentVDIManagementTroubleshootingAWSMonitoring,17 Days Ago,23-11-2024,Not disclosed
Account Manager - Sales & Client Servicing,Yuj Designs,"Pune, Bengaluru",4-8 Yrs,Enterprise Solution SalesKey Account ManagementNew Business DevelopmentB2B SalesSolution SellingUpsellNew Client AcquisitionCross Selling,18 Days Ago,23-11-2024,10-20 Lacs PA
Java Full Stack Developer,Info Test Ehire Campaign,"Pune, Chennai, Bengaluru",5-15 Yrs,JavaReacts JscssJavascriptSpring BootHTMLReact.JsMicroservices,18 Days Ago,23-11-2024,20-23 Lacs PA
Sr. SAP ABAP Consultant,Az7 Global,"Noida, Pune, Bengaluru",5-10 Yrs,assembly languageSix SigmaJavaScriptReal Time Operating Systems.NETHTMLOraclePython,30+ Days Ago,23-11-2024,Not disclosed
Consultant,Tredence,"Kolkata, New Delhi, Pune, Chennai, Bengaluru",2-4 Yrs,Performance tuningData managementRDBMSPLSQLApacheOpen sourceData miningUnix shell scripting,30+ Days Ago,23-11-2024,Not disclosed
Company Secretary - Pune and Gurugram,Nexdigm (SKP),"Pune(Baner Pashan Link Road), Gurugram",0-4 Yrs,Companies ActFEMACompany LawLawActCompanySecretarial activitiesCompany secretarial,24 Days Ago,23-11-2024,4.5-8 Lacs PA
Manual Tester,Criska Business Consulting,"Pune, Bengaluru",6-11 Yrs,Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML,30+ Days Ago,23-11-2024,Not disclosed
SAP ABAP,mspring infotech,"Pune, Chennai, Bengaluru",6-11 Yrs,Dialog programmingdevelopmentcodesapTest scriptssoftwareBapitesting,30+ Days Ago,23-11-2024,Not disclosed
DOT NET Developer,Criska Business Consulting,"Pune, Bengaluru",6-11 Yrs,assembly languageCHTMLSQLSix SigmaPMPJavaScriptReal Time Operating Systems,30+ Days Ago,23-11-2024,Not disclosed
Pre - Sales Specialist,Transfunnel Consulting,"Pune, Bengaluru",2-4 Yrs,Cold callingPDFSocial mediaConsultingSEOHuman resource managementinternational clientsSalesforce,30+ Days Ago,23-11-2024,Not disclosed
Outbound Sales Specialist,Transfunnel Consulting,"Pune, Bengaluru",3-4 Yrs,Client handlingSalesPDFSocial mediaConsultingOutbound salesSEOHuman resource management,30+ Days Ago,23-11-2024,Not disclosed
Marketing Automation Specialist,Transfunnel Consulting,"Pune, Bengaluru",4-9 Yrs,PDFEmail marketingSocial mediaAutomation toolsMarketing operationsMicrosoft DynamicsSEOCRM,30+ Days Ago,23-11-2024,Not disclosed
Inbound Marketing Strategist,Transfunnel Consulting,"Pune, Bengaluru",4-5 Yrs,AutomationGoogle AnalyticsEmail marketingSocial mediaConsultingContent writingHTMLSEO,30+ Days Ago,23-11-2024,Not disclosed
Principal UX Designer,Yuj Designs,"Pune, Bengaluru",9-15 Yrs,Communication managementTime managementInteraction designProduct designClient relationshipManagementStakeholder managementSecondary research,30+ Days Ago,23-11-2024,Not disclosed
Outbound Sales Specialist,Transfunnel Consulting,"Pune, Bengaluru",3-4 Yrs,SalesHR ExecutiveSocial mediaOutbound salesBusiness Development Executiveinbound marketingSEOHuman resource management,30+ Days Ago,23-11-2024,Not disclosed
Inbound Marketing Strategist,Transfunnel Consulting,"Pune, Bengaluru",4-5 Yrs,Content strategyGoogle AnalyticsEmail marketingSocial mediaConsultingContent writingHTMLSEO,30+ Days Ago,23-11-2024,Not disclosed
Pre - Sales Specialist,Transfunnel Consulting,"Pune, Bengaluru",2-4 Yrs,Cold callingHR ExecutiveSocial mediaConsultingBusiness Development Executiveinbound marketingSEOHuman resource management,30+ Days Ago,23-11-2024,Not disclosed
Marketing Automation Specialist,Transfunnel Consulting,"Pune, Bengaluru",4-9 Yrs,Email marketingSocial mediaAutomation toolsMarketing operationsMicrosoft DynamicsSEOCRMSalesforce,30+ Days Ago,23-11-2024,Not disclosed
Graphic Designer,Make Visions Outsourcing,"Hybrid - Chandigarh, Pune",0-5 Yrs,IllustratorPhotoshopDesignGraphicsGraphic designing,Today,23-11-2024,1-3.5 Lacs PA
Graphic Designer,Make Visions Outsourcing,"Chandigarh, Pune",0-4 Yrs,IllustratorPhotoshopGraphicsDesignGraphic designing,Today,23-11-2024,2.5-3.5 Lacs PA
Sales Executive,Decorpot,"Noida, Pune(Baner)",1-3 Yrs,Inside SalesBusiness DevelopmentSales PromotionCommunication SkillsPresentation SkillsSales Executive ActivitiesPresentationSales,2 Days Ago,23-11-2024,3.5-4.25 Lacs PA
PATENT ASSOCIATE - TRAINEES,D. P. Ahuja & Co.,"Delhi, Pune, Chennai, Bengaluru, calcutta",3-8 Yrs,TrainingBiotechnologyPatent prosecutionChemistryElectronicsPatent AssociatePatentabilityProsecution,30+ Days Ago,23-11-2024,Not disclosed
TRADEMARK LAW ASSOCIATE - TRAINEES,D. P. Ahuja & Co.,"Delhi, Pune, Chennai, Bengaluru, calcutta",5-10 Yrs,TrainingLaw AssociateTrademarkLaw,30+ Days Ago,23-11-2024,Not disclosed
Salesforce Marketing Cloud Professional,Leading Client,"Pune, Chennai, Coimbatore",3-5 Yrs,Salesforce Marketing CloudMobile StudioREST APIInteraction StudioSocial StudioSales cloudAmp scriptSSJS,2 Days Ago,23-11-2024,Not disclosed
Graphic Designer,Make Visions Outsourcing,"Chandigarh, Pune",0-4 Yrs,Corel DrawIllustratorPhotoshopGraphicsDesignCorelDrawGraphic designing,2 Days Ago,23-11-2024,2-2.5 Lacs PA
Senior Software Engineer,Info Test Ehire Campaign,"Pune, Gurugram",5-9 Yrs,Data StructuresReact.JsAlgorithmsjava 8java8Data Structures And AlgorithmsSeniorJava,2 Days Ago,23-11-2024,20-33 Lacs PA
Senior Software Engineer,Info Test Ehire Campaign,"Pune, Gurugram",5-9 Yrs,Spring Batchjava 17java17Mongo Db BasicsKafkaReact.JsSoftwareBatch,2 Days Ago,23-11-2024,15-30 Lacs PA
Technical Manager Learning and Development,Az7 Global,"Pune, Bengaluru",10-15 Yrs,assembly languageSix SigmaPMPCJavaScriptReal Time Operating Systems.NET,30+ Days Ago,23-11-2024,Not disclosed
"Sales & Business Leader, IT Services - Global Competency Centre (GCC)",Orcapod Consulting Services,"Pune, Chennai, Bengaluru",8-13 Yrs,GCCGlobal Competency CentreBig4IT Servicesglobal salesSales and account managmentGlobalLeadership,30+ Days Ago,23-11-2024,Not disclosed
Lead Payroll || 5 days|| MNC,Gi Group,Pune,5-9 Yrs,Payroll ProcessingOperations ManagementMIS OperationsSalary ProcessingMISPayrollProcessManagement,1 Day Ago,23-11-2024,5-8.5 Lacs PA
Junior Architect,jk Design Studio,Pune,0-3 Yrs,ArchitecturearchitectArchitectural DesignWorking DrawingsSketchupResidentialDetailingInteriors,5 Days Ago,23-11-2024,Not disclosed
Executive Recruiter,SELF WORK,Pune,2-6 Yrs,Non IT RecruitmentRecruitmentSorcingscreeningExecutive HiringMass RecruitmentMass HiringBulk Hiring,Few Hours Ago,23-11-2024,"50,000-2.5 Lacs PA"
Accounts Officer,PHINIX SECURITY SERVICES,Pune(Bavdhan),3-5 Yrs,TDS Working on ReturnsBank Reconciliation and day to day Accounting in tally.Good Hands on GSTExperience in tally and Excel Accounting WorkSalary Sheets in ExcelSalaryAccountingAccounting Advisory,Few Hours Ago,23-11-2024,Not disclosed
Project Lead / Manager,Greenfield Management & Placement Consultants,Pune,5-10 Yrs,AutoCADBimREVITDynamoNavisworksStaad ProManagementProject,Few Hours Ago,23-11-2024,Not disclosed
Senior Application Support Engineer,ACA Compliance Group,Pune,3-7 Yrs,scriptingubuntulinux supportdebuggingnetworkingmysqlApplicationLinux,1 Day Ago,23-11-2024,Not disclosed
Architect,HCP Design Planning and Management,Pune,1-3 Yrs,ArchitectAutoCADMaster planningManagementPhotoshopMS OfficeUrban designUrban,1 Day Ago,23-11-2024,Not disclosed
HR Recruiter,Credicus Business Services,Pune,0-2 Yrs,HiringConvincing PowerHRRecruitmentTelecallingJob PortalsPressure HandlingStaffing,1 Day Ago,23-11-2024,1.25-2.75 Lacs PA
Senior/Junior Recruitment Partner - Remote/Pune!,Seventh Contact Hiring Solutions,Remote,0-3 Yrs,IT RecruitmentRecruiterRecruitmentHRSeniorRemoteHrsd,1 Day Ago,23-11-2024,1.25-1.75 Lacs PA
Sr Recruiter - Career Break/Remote/Pune!,Seventh Contact Hiring Solutions,Remote,0-5 Yrs,Career BreakExcellent Communication In EnglishNot WorkingRecruiterMaternityIT RecruitmentGapJoin,1 Day Ago,23-11-2024,1.25-1.5 Lacs PA
Administration Support Executive,Finsmart Accounting,Pune,1-3 Yrs,Office AdministrationHospitality ManagementReceptionist ActivitiesTicket BookingSecretarial ActivitiesAdministrative SkillsHotel BookingHousekeeping Management,1 Day Ago,23-11-2024,1-2.5 Lacs PA
Consultant - Company Legal Secretary,Execo,Pune(Nagar Road),2-3 Yrs,Company SecretarialLawCompanySecretarial activitiesConsultingLegal,1 Day Ago,23-11-2024,4.5 Lacs PA
Principal Backend Engineer,Confidential Confidential,Pune,7-10 Yrs,Backend DevelopmentJavaNoSQLAws CloudECSRedisMongoDBLambda,1 Day Ago,23-11-2024,35-40 Lacs PA
Java Developer - FIS/Pune,Info Test Ehire Campaign,Pune,6-10 Yrs,JavaMVCRest APIMS SQLSpringbootJava DevelopmentDevelopmentRest,1 Day Ago,23-11-2024,Not disclosed
Power platform solution architect,Leading Client,Pune,6-10 Yrs,Power platform solutioncanvasbipower biJIRA toolCreate Epicscreate sprintsjira,2 Days Ago,23-11-2024,Not disclosed
Camunda BPM Developer,Leading Client,Pune,6-11 Yrs,Camunda BPMcodingBusiness Process ManagementAPIstechnical specificationdebuggingSpecificationsProcess management,2 Days Ago,23-11-2024,Not disclosed
SAP PP/QM - Professional,Leading Client,Pune,2-3 Yrs,SAP PPUATQM functionalSolution DesignSAP QMDesignPPSAP PP Qm,2 Days Ago,23-11-2024,Not disclosed
AS400 Developer,Leading Client,Pune,8-10 Yrs,AS400JavaREST APIAgileScrumDevelopmentRestAPI,2 Days Ago,23-11-2024,Not disclosed
UI Developer,Leading Client,Pune,6-8 Yrs,UI DevelopmentUI/UXCSSJavaScriptBootstrapHTMLAngularUI,2 Days Ago,23-11-2024,Not disclosed
ITSM Architect,Leading Client,Pune,6-11 Yrs,ITSMChange ManagementService Level ManagementBMC RemedyHelix ITSM SuiteRemedy Workflow customizationsService Request ManagementAsset Management,2 Days Ago,23-11-2024,Not disclosed
SAP CO Consultant,Leading Client,Pune,5-10 Yrs,SAP CObudgetary controlsap bpcproduct costingco modulecost center accountingfinancebudgeting,2 Days Ago,23-11-2024,Not disclosed
Assistant Manager Social,Leading Client,Pune,2-4 Yrs,Social Mediamarketing strategyperformance monitoringInstagramvisual communicationWhatsAppBiddable mediaMedia,2 Days Ago,23-11-2024,Not disclosed
SAP BASIS Administration Professional,Leading Client,Pune,18-22 Yrs,SAP BASIS Administrationapplication integrationintegrationinformation architecturesSAP BASIStechnology architectureSAPArchitecture,2 Days Ago,23-11-2024,Not disclosed
ERP Head,Leading Client,Pune,18-20 Yrs,ERPSAP ActivateSAP project managementAzurePower BIAgile project managementTableauAWS,2 Days Ago,23-11-2024,Not disclosed
Senior Interior Designer,Align Interiors,Pune,7-12 Yrs,Constructioninterior architectureMentorBudgetingResearchManagementTroubleshootingInterior designing,2 Days Ago,23-11-2024,Not disclosed
AutoCAD Draughtsman,Align Interiors,Pune,3-8 Yrs,Manager Quality AssuranceAutoCADTime managementProductionPackagingAutoCAD DraughtsmanInterior designingQuality assurance,2 Days Ago,23-11-2024,Not disclosed
Business Development Manager,M+V Marketing & Sales Pvt Ltd,Pune,6-11 Yrs,Market analysisPayrollSalesPower transmissionLeasingBusiness strategyMarket penetrationTechnical support,2 Days Ago,23-11-2024,Not disclosed
GIS Developer,Geoconsultants India Services,Pune,8-12 Yrs,GISComputer scienceTelecomC++Project managementPLSQLApplication developmentSDK,2 Days Ago,23-11-2024,Not disclosed
GIS Sales Executive,Geoconsultants India Services,Pune,3-7 Yrs,GISBusiness administrationTelecomSalesSenior managementCADArcgis desktopSales Executive,2 Days Ago,23-11-2024,Not disclosed
GIS Developer,Geoconsultants India Services,Pune,6-10 Yrs,GISComputer scienceTelecomC++jQueryPLSQLHTMLApplication development,2 Days Ago,23-11-2024,Not disclosed
GIS Developer-II,Geoconsultants India Services,Pune,4-7 Yrs,GISComputer scienceTelecomC++PLSQLApplication developmentSDKOracle,2 Days Ago,23-11-2024,Not disclosed
SALES EXECUTIVE PUNE,M+V Marketing & Sales Pvt Ltd,Pune,10-12 Yrs,Market analysisERPPayrollLeasingGermanCustomer serviceSales ExecutiveMS Office,2 Days Ago,23-11-2024,Not disclosed
Software Requirement Engineer,M+V Marketing & Sales Pvt Ltd,Pune,2-7 Yrs,Market analysisBluetoothISOConflict managementAnalyticalLeasingAutomotivefunctional safety,2 Days Ago,23-11-2024,Not disclosed
Senior Software Developer,M+V Marketing & Sales Pvt Ltd,Pune,5-7 Yrs,Market analysisPolyspaceConfiguration managementLeasingsoftware qualityAutomotiveMonitoringCross border M&A,2 Days Ago,23-11-2024,Not disclosed
Autosar Software Developer,M+V Marketing & Sales Pvt Ltd,Pune,5-10 Yrs,AUTOSARMarket analysisEmbedded systemsArchitectureLeasingElectronicsGreen field projectsinformatics,2 Days Ago,23-11-2024,Not disclosed
Sales Engineer,M+V Marketing & Sales Pvt Ltd,Pune,10-20 Yrs,AUTOSARProduct qualityMarket analysisAutomationAutoCADMarketing planningLeasingMechanical design,2 Days Ago,23-11-2024,Not disclosed
Dot Net Developer,Newvision Software & Consultancy,Pune,5-8 Yrs,githubjQueryWeb servicesADO.NetSSRSJavascriptHTMLSSIS,2 Days Ago,23-11-2024,Not disclosed
Senior Analyst I - Workday Practice,Oliver Wyman,Pune,4-8 Yrs,AnalystRFPSData analysisResearchNew business developmentInvestmentTestingAnalysis,2 Days Ago,23-11-2024,Not disclosed
Executive Assistant To Managing Partner& Co Founder,Stratjuris Partners,Pune,1-3 Yrs,AdministrationData analysisExecutiveExcelSchedulingManagementResearchPowerpoint,2 Days Ago,23-11-2024,Not disclosed
Business Intelligence Developer (Reporting),Procdna,Pune,1-4 Yrs,Data modelingPharmaAnalyticalDebuggingConsultingdata governanceBusiness intelligenceAnalytics,2 Days Ago,23-11-2024,Not disclosed
Estimation Engineer,Trisakti Solutions,Pune,5-10 Yrs,EstimationArchitectural DesignInterior DesigningIndustrial DesignERP SystemAutoCADEstimation EngineeringOutdoor Advertising,2 Days Ago,23-11-2024,"60,000-70,000 PA"
