roles,companies,locations,experience,skills,Dates,PresentDate,salary
Project Manager - Customer Success,Gohighlevel,Remote,3-7 Yrs,PMPProject ManagementProject Management ToolsRisk ManagementStakeholder ManagementRiskToolsManagement,11 Days Ago,24-11-2024,Not disclosed
Principal Product Manager,NetApp,Bengaluru,12-22 Yrs,product strategyexecutiondataroadmapproduct launchproduct planningsalesanalytics,11 Days Ago,24-11-2024,Not disclosed
Senior Software Engineer,Goavega Software India,Bengaluru,4-6 Yrs,configurationvlookupcoordinationsqlscriptingautomationjavadata modeling,11 Days Ago,24-11-2024,10-15 Lacs PA
Hiring Business Development Executive - Freshers or Experience,App Technology,"Hyderabad, Chennai",0-5 Yrs,Time ManagementProblem SolvingBusiness Communication SkillsCommunication SkillsElectrical EngineeringLeadershipBoqCost Estimation,11 Days Ago,24-11-2024,Not disclosed
Customer Service Manager | Hyderabad | E-commerce Industry | WFO | MNC,E-commerce Industry,Hyderabad,10-15 Yrs,Customer Service ManagerTeam ManagementCustomer service strategyFirst Call ResolutionCustomer Relationship ManagementCustomer SatisfactionCustomer FocusCSAT,11 Days Ago,24-11-2024,35-40 Lacs PA
Sales Intern,Sparts Technologies,Bengaluru(Choodasandra),0-1 Yrs,Cold CallingInside SalesEnglishBdeBdKannadaHindiLead Qualification,11 Days Ago,24-11-2024,1.8-6 Lacs PA
Customer Success Advisor - Spanish Language Expertise,Gohighlevel,Remote,2-5 Yrs,Customer SuccessSpanish SpeakingSAASBilingualB2BSpanish TranslationCustomer focusSpanish,11 Days Ago,24-11-2024,Not disclosed
Ui Developer,Edvak Technologies,Hyderabad(Gachibowli),3-4 Yrs,cssResponsive Web DesignhtmlJavascriptWcagAngularResponsive WebsiteUI,11 Days Ago,24-11-2024,Not disclosed
Golang Lead,Synamedia,Hybrid - Bengaluru,6-10 Yrs,GolangDockerGrpcAWSKubernetes,11 Days Ago,24-11-2024,Not disclosed
Xamarin Full Stack Developer,Davis Software,Hyderabad,3-6 Yrs,Xamarin FormsC#XamarinMobile ApplMobile Application DevelopmentMVVM ArchitectureMVC architectureApplication development,11 Days Ago,24-11-2024,Not disclosed
Hiring For Indirect Procurement,RGBSI,Bengaluru,3-5 Yrs,Global ProcurementSap AribaIndirect SourcingSupply Chain ManagementIndirect ProcurementAribaSupply chainSupply,11 Days Ago,24-11-2024,Not disclosed
Data Scientist Lead,Tanla Platforms,Hyderabad,6-9 Yrs,Artificial IntelligenceAimlMachine LearningPythonTensorflowSklearnRPyTorch,13 Days Ago,24-11-2024,Not disclosed
Senior Product Designer,Mitratech India,Remote,7-12 Yrs,CSSWireframingUser StoriesJavascriptHTMLCsUsageSenior,8 Days Ago,24-11-2024,Not disclosed
E-commerce Operations Executive,Vserve Digital Solutions,Bengaluru,3-5 Yrs,Order ManagementInventory ManagementVendor CoordinationE-commerce Operations ExecutiveLogistics CoordinationVendorCoordinationE-commerce,10 Days Ago,24-11-2024,2-4 Lacs PA
Senior Full Stack Developer,Tmeic Industrial Systems,Hyderabad,5-7 Yrs,AngularjsDjangoJavascriptReact.JsPythonVue.JsFull Stack Application DevelopmentLibrary,10 Days Ago,24-11-2024,Not disclosed
Embedded Linux Development Engineer,Vhunt4u,Bengaluru,5-8 Yrs,Embedded COpenGLOpenCLLinux KernelRTOSLinux Graphics DriverMesaVaapi,11 Days Ago,24-11-2024,Not disclosed
Senior Manager - Organization Development,An Indian Multinational Technology Company,Bengaluru,8-13 Yrs,ODOD InterventionsOrganization DevelopmentTalent ManagementTalent DevelopmentLeadership DevelopmentCulture BuildingCulture,12 Days Ago,24-11-2024,Not disclosed
Java architecture,E commerce company,Bengaluru,13-23 Yrs,JavaMicroservicesJava ArchitectureJava Developmentjava leadJava FullstackTechnical ArchitectureFull Stack,12 Days Ago,24-11-2024,Not disclosed
Front End Developer,Hanatech Solutions,Bengaluru,2-5 Yrs,nextjscontinuous integrationcssapi integrationwordpresscmsci/cdbitbucket,11 Days Ago,24-11-2024,Not disclosed
"Senior Analyst, Technology Risk and Compliance",Reuters News Agency,Bengaluru,2-5 Yrs,Manager Internal AuditNetworkingISOComplianceCobittechnology riskInformation securityDiversity and Inclusion,11 Days Ago,24-11-2024,Not disclosed
"Analyst, Third Party Risk Management",Reuters News Agency,Bengaluru,1-4 Yrs,Procurementrisk complianceNetworkingComplianceContract managementDiversity and InclusionLegalTaxation,11 Days Ago,24-11-2024,Not disclosed
NetSuite Technical Consultant,Netscore Technologies,Hyderabad,3-8 Yrs,ERPEnterprise applicationsSVGJavascriptHTMLOracleSQLAjax,11 Days Ago,24-11-2024,Not disclosed
Senior NetSuite Functional Consultant,Netscore Technologies,Hyderabad,4-9 Yrs,ERPAutomationSAPSiebelFixed assetsPeopleSoftJD EdwardsMicrosoft Dynamics,11 Days Ago,24-11-2024,Not disclosed
Quote Operations Analyst,Trellix,Bengaluru,1-3 Yrs,OutboundData analysisAutomationOperations AnalystSalesDiversity and InclusionOrder processingForecasting,11 Days Ago,24-11-2024,Not disclosed
Data Analyst - BizOps,Sprinto Hq,Bengaluru,2-5 Yrs,Customer acquisitionData analysisGoogle AnalyticsData collectionCustomer engagementProduct marketingCRMSQL,11 Days Ago,24-11-2024,Not disclosed
Technical Engineer I - Quality,Sunquest Information Systems,Bengaluru,3-6 Yrs,Manager Quality AssuranceFunctional testingSSRSDebuggingConsultingPLSQLHealthcareTest cases,11 Days Ago,24-11-2024,Not disclosed
Manager CX Services - Reporting,Sunquest Information Systems,Bengaluru,6-10 Yrs,Product managementC++Process improvementXSLTVisioRFPTechnical supportSQL,11 Days Ago,24-11-2024,Not disclosed
Technical Engineer I - Reporting,Sunquest Information Systems,Bengaluru,3-5 Yrs,PharmaSSRSConsultingPLSQLHealthcareCustomer relationshipOracleMonitoring,11 Days Ago,24-11-2024,Not disclosed
Software Engineer,NetApp,Bengaluru,8-12 Yrs,LinuxCodingAnalyticalMySQLDebuggingData structuresApplication developmentInformation technology,11 Days Ago,24-11-2024,Not disclosed
"ASIC Engineer, Architecture",Meta,Bengaluru,3-7 Yrs,Electrical engineeringTradeC++ASICArchitectureMachine learningComputer architectureProgramming,11 Days Ago,24-11-2024,Not disclosed
Freelance UI Contractor,"Celigo, Inc.",Hyderabad,1-3 Yrs,AutomationBackendFront endVersion controlGITCloud ApplicationsJavascriptUnit testing,11 Days Ago,24-11-2024,Not disclosed
RoR Developer,Dispatch Track Software,Hyderabad,2-6 Yrs,Performance tuningjQueryDb2MySQLJavascriptAgileJSONOracle,11 Days Ago,24-11-2024,Not disclosed
Product Owner,Dispatch Track Software,Hyderabad,4-8 Yrs,Product managementSalesProject managementAnalyticalAgile methodologyManagementMarket planningMonitoring,11 Days Ago,24-11-2024,Not disclosed
Senior Software Engineer (Backend Engineer) - Global Expansion,Rippling,Bengaluru,2-5 Yrs,Product managementSANHealth insuranceBackendPayrollFront endWeb technologiesDjango,11 Days Ago,24-11-2024,Not disclosed
Software Developer,Fluenc,Bengaluru,3-5 Yrs,BackendVisual BasicCodingAnalyticalProject coordinationJavascriptHTMLMacros,11 Days Ago,24-11-2024,Not disclosed
Sr SQA Engineer I,Maplecroft,Hyderabad,4-6 Yrs,Product managementC++AutomationSQAData managementAgileTest casesSQL,11 Days Ago,24-11-2024,Not disclosed
Sr Model QA Analyst I (Catastrophe Modeling),Maplecroft,Hyderabad,3-6 Yrs,AnalystMS SQLManager Quality AssuranceSoftware packagesAnalyticalProgrammingTest planningAnalytics,11 Days Ago,24-11-2024,Not disclosed
Project Manager,Netscore Technologies,Hyderabad,8-10 Yrs,project managementissue resolutionprogram managementchange requestbudgetingtransitionpmpcustomer satisfaction,11 Days Ago,24-11-2024,Not disclosed
Customer Success Executive,Netscore Technologies,Hyderabad,1-6 Yrs,upsellingdigital marketingoperations managementcustomer relationshipcustomer serviceprogram managementbusiness analysismarket research,11 Days Ago,24-11-2024,Not disclosed
EME Report Creator,Telnet Innovative Solutions,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum",2-6 Yrs,innovationsappresentation skillsproblem solvingdbmshuman resource managementmarketingstrategic thinking,11 Days Ago,24-11-2024,Not disclosed
Driver,MosChip,Hyderabad,7-10 Yrs,ASICLinuxSOCLinux kernelDebuggingHTMLSystem verilogFirmware,11 Days Ago,24-11-2024,Not disclosed
Senior Lending Operations QA Analyst,Toast,Bengaluru,2-5 Yrs,snowflakeexcelfinancial productslendingquality assuranceqa analysisloan collectionsqlCollections,12 Days Ago,24-11-2024,Not disclosed
Salesforce Developer and Administrator,Clinicmind,Bengaluru,1-5 Yrs,salesforcesales force developmentservice cloudsaas salestroubleshootingapiapexmiddlewareAdministration,12 Days Ago,24-11-2024,Not disclosed
Web Developer - SE/ SSE,Naukri Premium - Employer Services,Hyderabad,3-8 Yrs,CSSJavascriptHTMLFront EndWeb DeveloperReact.JsWeb DevelopmentAngular,11 Days Ago,24-11-2024,Not disclosed
Node.js Developer,Naukri Premium - Employer Services,Hyderabad,3-8 Yrs,ExpressNode.JsBackboneBackendjQueryWebsocketUnderscoreMongoDB,11 Days Ago,24-11-2024,Not disclosed
MEAN / MERN / Node.js Developer,Naukri Premium - Employer Services,Hyderabad,3-8 Yrs,Node.JsMernMern StackMeanExpressMean StackMongoDBReact.Js,11 Days Ago,24-11-2024,Not disclosed
Technical Lead Web (Angular / React.js),Naukri Premium - Employer Services,Hyderabad,6-11 Yrs,Front EndFrontend DevelopmentUI DevelopmentWeb Application DevelopmentReact.JsWeb DevelopmentAngularWeb technologies,11 Days Ago,24-11-2024,Not disclosed
Data Engineer - Blumetra Solutions (Product Engineering Company),Blumetra Solutions India,Hybrid - Hyderabad,1-2 Yrs,PysparkData EngineeringETLAWSPythonDataEngineeringCompany,11 Days Ago,24-11-2024,4-7.5 Lacs PA
Business Development Executive,Talent Corner Hr Services,Bengaluru,0-5 Yrs,SalesBDBdeNew Client AcquisitionClient OnboardingClient AcquisitionNew Business DevelopmentKey Account Management,11 Days Ago,24-11-2024,3-5 Lacs PA
Technical Writer,SG Lottery India,Hybrid - Bengaluru,4-8 Yrs,Technical DocumentationUser DocumentationAPI documentationTechnical WritingFramemakerWritingDocumentationUsage,11 Days Ago,24-11-2024,Not disclosed
Costing Engineer Machining,Rapid Global Business Solutions India Pvt Ltd,Bengaluru,7-12 Yrs,Metal machiningMachiningCoatingCostingMetal,11 Days Ago,24-11-2024,Not disclosed
Asst NPD (New Product Development ) Engineer,J.J.Glastronics Pvt ltd,Bengaluru(Electronics City Phase 1),1-2 Yrs,Drawing Reading / Excel Reports / Process Fallow ups / PFDNPDProduct developmentAssistancePFDEngineeringExcel ReportingNew product development,11 Days Ago,24-11-2024,2-2.5 Lacs PA
Purchase Engineer / Supplier Coordinator,Integrated Systems Technologies,"Hosakote, Bengaluru(Chokkahalli +1)",2-5 Yrs,Material ProcurementPurchase OperationsPurchase Vendor DevelopmentMaterial PlanningInventory ControlPrice NegotiationPlanningEngineering Purchase,11 Days Ago,24-11-2024,Not disclosed
Software Engineer (Devops),Adva Optical Networking,"Hybrid - Hyderabad, Bengaluru",3-6 Yrs,JenkinsBash ScriptingAws DevopsAnsiblePythonGroovy ScriptingRuby ScriptingGroovy,11 Days Ago,24-11-2024,Not disclosed
Technical Architect,Software Company,Hyderabad,10-15 Yrs,MultithreadingNode.JsData Structures And AlgorithmsJavaOOPSJavascriptPythonData structures,11 Days Ago,24-11-2024,50-60 Lacs PA
Senior Software Engineer(Java),Adva Optical Networking,"Hyderabad, Bengaluru",3-6 Yrs,JavaHibernateTcp Ip ProtocolNetworking ProtocolsAdvanced JsMessage QueueMariadbCore Java Programming,11 Days Ago,24-11-2024,Not disclosed
Technical Writer (Product Documentation),Model N,Hyderabad,2-5 Yrs,Technical DocumentationDITAApi DocumentationTechnical WriterSoftware DocumentationUser DocumentationTechnical WritingUsage,11 Days Ago,24-11-2024,Not disclosed
Outbound Marketing Specialist,Securelayer7 Technologies,Bengaluru,3-4 Yrs,Linkedin MarketingOutbound MarketingEmail Campaignoutreach marketingEmail MarketingOutboundEmailCampaigns,11 Days Ago,24-11-2024,Not disclosed
Seo Strategist,Edvak Technologies,Hyderabad(Gachibowli),2-5 Yrs,MetricsSEO StrategyInternational SEOSEO PlanTraffic GenerationSEOSEO StrategiesStrategist,11 Days Ago,24-11-2024,Not disclosed
Data Migration Developer,Mitratech India,Remote,2-6 Yrs,C#Data migrationDatabase Management SystemMigrationManagementDatabase managementDevelopmentDBMS,11 Days Ago,24-11-2024,Not disclosed
Junior Data Scientist / ML developer,NetApp,Bengaluru,5-8 Yrs,r2algorithmssnowflakepythondata analysisoraclemathematicspower bi,12 Days Ago,24-11-2024,Not disclosed
Field Service Engineer,Vivify Technocrats,"Mangaluru, Chennai, Raipur",1-5 Yrs,Service EngineeringElectrical MaintenanceElectrical EngineeringElectricalsServicingMaintenanceEngineeringField service,12 Days Ago,24-11-2024,2.5-3 Lacs PA
Marketing Analyst,Lavu Inc,Hyderabad,3-7 Yrs,WordpressCRMCreative DesigningContent WritingDesignWritingContentMarket analysis,12 Days Ago,24-11-2024,3-8 Lacs PA
Marketing Executive,Kasplo Internet,Bengaluru(BTM Layout),0-1 Yrs,Content CreationSocial MediaProduct MarketingSocial Media MarketingCopy WritingBlogsContent MarketingMarketing Campaigns,12 Days Ago,24-11-2024,1.8-3.6 Lacs PA
Technical Writer,42gears Mobility Systems,Hybrid - Bengaluru,1-2 Yrs,Google DocsTechnical WritingDocTechnicalGoogleDocumentationWriting,12 Days Ago,24-11-2024,4-6 Lacs PA
Creo or UGNX Cabling,Rapid Global Business Solutions India Pvt Ltd,Bengaluru,3-8 Yrs,UGNX CablingCreo cablingCabling3d routing,12 Days Ago,24-11-2024,Not disclosed
Cost Accountant,Armstrong Fluid Technology,Bengaluru,4-8 Yrs,Product CostingStandard CostingCost AuditCost accountingCostAuditingAccountingCosting,12 Days Ago,24-11-2024,Not disclosed
UI/UX Designer,Myverkoper,Hyderabad,2-4 Yrs,Adobe PhotoshopIllustratorWireframingSigmaSketchUser interface designingPhotoshopDesign,12 Days Ago,24-11-2024,3-7 Lacs PA
Financial Analyst,NetApp,Bengaluru,5-8 Yrs,financial analysisdata analysismodelingstatistical techniquesinterpersonal skillspower bivariance analysisanalysis,12 Days Ago,24-11-2024,Not disclosed
HR - Operations Executive,Bewakoof.com,Bengaluru,2-3 Yrs,excelHRISData Managementhuman resourcePayrollOperationsManagementHrsd,12 Days Ago,24-11-2024,4-5 Lacs PA
Full Stack Developer,NetApp,Bengaluru,5-8 Yrs,stack developmentdata analyticsgolangsystem designdbmsmachine learningbackend programming languagejavascript,12 Days Ago,24-11-2024,Not disclosed
Software Engineering Manager(Composable Disaggregated Infrastructure),Fujitsu Research of India Private Limited (FRIPL),Hybrid - Bengaluru,10-16 Yrs,Composable Disaggregated InfrastructureLinux Kernel ProgrammingBaseboard Management ControllerNetworking and network device managementBmcOrchestratorLinux Device DriversDevice Driver Development,12 Days Ago,24-11-2024,35-60 Lacs PA
Software Engineer - Data Engineering,Goavega Software India,Bengaluru,3-4 Yrs,azure databrickscontinuous integrationazure cloud servicespythonazure data lakescaladeltacd tools,12 Days Ago,24-11-2024,Not disclosed
Customer Service Rep,NetApp,Bengaluru,4-8 Yrs,customer service orientationshipmenttime managementcustomer serviceverbal communicationlogisticsconvincing powerproblem solving,12 Days Ago,24-11-2024,Not disclosed
Lead Software Engineer,Epsilon,Bengaluru,8-12 Yrs,DevelopmentPLSQLUnix Shell ScriptingSoftwareShell scriptingScriptingUnix,12 Days Ago,24-11-2024,Not disclosed
Full Stack Developer,NetApp,Bengaluru,8-12 Yrs,kubernetesalgorithmsarchitectingfullstack developmentstackstoragecloud technologiesmicroservices,12 Days Ago,24-11-2024,Not disclosed
Brand Acquisition Manager,Zeitgeist Retail(ZRPL),Bengaluru(HSR Layout),5-7 Yrs,Vendor ManagementNegotiationCommercial ContractsCommercial NegotiationsAnalyticalRelationship ManagementCommunication ManagementData Analysis,4 Days Ago,24-11-2024,0 PA
Manager Performance Marketing,Simply Vyapar Apps,Bengaluru(HSR Layout),3-7 Yrs,Digital MarketingPerformance MarketingManagementMarketingDigitalPerformance,12 Days Ago,24-11-2024,Not disclosed
Manager-System Software Engineering,Fujitsu Research,Hybrid - Bengaluru,11-15 Yrs,StorageNetworkingFirmwareDevice DriversComposable Disaggregated InfrastructureCDIComposable InfrastructureDisaggregated Infrastructure,12 Days Ago,24-11-2024,Not disclosed
AI Research Manager,Fujitsu Research,Hybrid - Bengaluru,10-20 Yrs,Gen AIArtificial IntelligenceAI/MLGraphLLMMachine LearningMachineIntelligence,12 Days Ago,24-11-2024,Not disclosed
AI Researcher,Fujitsu Research,Hybrid - Bengaluru,5-10 Yrs,Gen AIAI ResearchArtificial IntelligenceLLMGraphAI/MLGenAiml,12 Days Ago,24-11-2024,Not disclosed
Team Lead - Customer Application Engineer,Bluebird India R&d Center,Bengaluru,6-10 Yrs,Mobile driversTechnical SupportKnowledge of Mobile development domainGood Comm SkillsMobile framework developersSoftware SupportDNSDrives,11 Days Ago,24-11-2024,9-15 Lacs PA
Substrate Layout Engineer,Krypton India Solutions,Bengaluru(Bommasandra Industrial Area),5-7 Yrs,Substrate Layout EngineerATE PCB layoutConcept HDLEvaluationate board designATE BoardAltium93k tester load board,11 Days Ago,24-11-2024,Not disclosed
Automation Tester - Selenium with Python,Davis Software,Hyderabad,3-6 Yrs,Selenium WebdriverPythonSelenium Automation TestingPython TestingAutomation testingSeleniumSoftware testingSelenium Automation,13 Days Ago,24-11-2024,Not disclosed
Senior Full Stack Developer (Frontend Focused),Chezuba,Hyderabad,3-8 Yrs,ReactJavaAngularJSSystem DesignCloud ServicesData StructuresArchitecture DesignSQL,12 Days Ago,24-11-2024,Not disclosed
Microsoft 365 Engineer,Adyatantech Opc,Hyderabad,2-5 Yrs,Exchange AdministrationAutomationEmail ManagementMailbox MigrationSharePointIntune AdministrationAzure Active Directory ManagementDirectory,13 Days Ago,24-11-2024,Not disclosed
Real-Time Embedded Software Engineer – System Integration (JD15),Silcosys Solutions,Hyderabad,3-6 Yrs,Embedded SoftwareEmbedded Software EngineerVersion Control SystemsMultithreadingMultitaskingBuild ProblemsTroubleshootingC Programming,13 Days Ago,24-11-2024,Not disclosed
Linux System Engineer - Kernel Development and Embedded Systems,Silcosys Solutions,Bengaluru,3-6 Yrs,C++LinuxBashPythonOpen EmbeddedLinux System EngineerData StructuresLinux Kernel Development,13 Days Ago,24-11-2024,Not disclosed
Multimedia Audio Test Engineer,Silcosys Solutions,Hyderabad,3-6 Yrs,multimedia audio testingBug IdentificationMultimedia Audio Test EngineerAudio SubsystemTest Case ExecutionQuality AssuranceAudio TestingQuality,13 Days Ago,24-11-2024,Not disclosed
Regression Test Engineer – 5G and LTE,Silcosys Solutions,Hyderabad,1-4 Yrs,regression testingBug TrackingPython ScriptingDebuggingRegression Test EngineerLTEDefect DocumentationBugging,13 Days Ago,24-11-2024,Not disclosed
SoC Validation and Characterization Engineers,Silcosys Solutions,Bengaluru,3-7 Yrs,RTL VerificationSoC ValidationSystem VerilogDebuggingSignal IntegrityUVMPower AnalysisProtocol Testing,13 Days Ago,24-11-2024,Not disclosed
