roles,companies,locations,experience,skills,Dates,PresentDate,salary
Office Assistant,Mavani Synthetic Lubricants,Coimbatore,0-3 Yrs,Office Assistantoffice assistanceofficeassistance,30+ Days Ago,24-11-2024,Not disclosed
HR Assistant,Tolia Industries,Thane,0-3 Yrs,HRAssistanceHR assistanceHrsd,30+ Days Ago,24-11-2024,Not disclosed
Design Engineer,Royal Hydrautech,Ghaziabad,0-2 Yrs,planning engineering3d modelingmechanical engineeringengineeringdesign engineeringprototypeautocadresearch,30+ Days Ago,24-11-2024,Not disclosed
Design Executive,Ablaze Glass Works,Vadodara,0-2 Yrs,Design ExecutiveMechanical ExecutiveAutoCADMechanicalfabrication drawingMechanical designFabricationDraw,30+ Days Ago,24-11-2024,Not disclosed
Trainee Service Engeenier,Tsnt Solutions,Kolkata,0-1 Yrs,repairservice engineeringmechanical engineeringticketingchip level repairingmaintenance engineeringtroubleshootingengine maintenance,30+ Days Ago,24-11-2024,Not disclosed
Business Development Manager,Ecoverva Ewaste Recycling,Gurugram,0-3 Yrs,SalesCSRCorporateSchedulingClient relationshipClientManagementRelationship,30+ Days Ago,24-11-2024,Not disclosed
Tele Callers,Focusun Energy Systems,Coimbatore,0-3 Yrs,Tele CallersCallingTelecalling,30+ Days Ago,24-11-2024,Not disclosed
Sales Assistant,Tolia Industries,Thane,0-2 Yrs,SalesAssistance,30+ Days Ago,24-11-2024,Not disclosed
Tele Caller,Shri Hari Traders,Rajkot,0-3 Yrs,TelecallerTelesalesTelecallingCalling,30+ Days Ago,24-11-2024,Not disclosed
Marketing Executive,Ablaze Glass Works,Vadodara,0-2 Yrs,Software designMarketing campaignsCorel DrawDigital marketingPhotoshopMarketing ExecutiveSoftwareCorel,30+ Days Ago,24-11-2024,Not disclosed
Business Development Executive,Tolia Industries,Thane,0-2 Yrs,Business Development ExecutiveBusiness developmentDevelopment,30+ Days Ago,24-11-2024,Not disclosed
Marketing Executive,AIM Technologies (india),Surat,0-2 Yrs,visualforcecustomizationbrandingsfdcadvertisingtriggerstrackingdashboards,30+ Days Ago,24-11-2024,Not disclosed
Technical Officer,Industrykart Ecommerce,Noida,0-1 Yrs,MechanicalTechnical OperationsTechnical SupportQuality CheckElectronicsTechnical TrainingSafety AuditAuditing,30 Days Ago,24-11-2024,Not disclosed
Executive,Pon Pure,Viluppuram,0-2 Yrs,sapmanagement skillsteam managementdocumentationcustomer servicepresentation skillsconvincing powerlogistics,30+ Days Ago,24-11-2024,Not disclosed
CAD Engineer- Trainee,India Smt Services,Coimbatore,0-2 Yrs,Engineer TraineeAssembly processCADElectronicsMathematicsprocessassemblytraining,30+ Days Ago,24-11-2024,Not disclosed
HR Officer,HELLA,Gurugram,0-2 Yrs,Analytical skillsPayrollSpare partsExcelSocial mediaProduct portfolioautomotive electronicsEmployee engagement,30+ Days Ago,24-11-2024,Not disclosed
Sales Coordinator / Customer Support Executive,Hunani Products,Surat,0-2 Yrs,Customer Support ExecutiveSales CoordinatorPayment CollectionPurchase OrderSales CoordinationFollow UpssalesSales Executive Activities,30+ Days Ago,24-11-2024,1.5-1.75 Lacs PA
Sales Promoter,CIEL HR,"Kannur, Palakkad, Thrissur",0 Yrs,Field SalesSales PromotionFieldSales,30+ Days Ago,24-11-2024,2-2.25 Lacs PA
Computer Operators,Scientific Corporation,Nagpur,0-2 Yrs,Computer OperatorMS OfficeComputerOperatingComputer operatingOfficeMicrosoft,30+ Days Ago,24-11-2024,Not disclosed
Back-office Executives,Swati Industries,Akola,0-3 Yrs,report generationback officeadministrationdocumentationmicrosoft office suiteexcelrecord keepingmarathi,30+ Days Ago,24-11-2024,Not disclosed
ITI Mechanical / ITI Electrical / ITI Fitter / ITI,Indiabungy,Ahmedabad(Sanand),0-5 Yrs,iti electricaliti mechanicMACHINE OPERATINGdiplomaITIElectrical MaintenanceHelper Activitieswelder helper,30+ Days Ago,24-11-2024,Not disclosed
Process Coordinator/MIS executive/Chennai/Female only,Ganges Internationale (GIPL),Chennai(Broadway),0-1 Yrs,Google SheetsGoogle Apps ScriptAdvanced ExcelMIS ReportingMISFormulasRahul Jain TrainingExcel Sheet,16 Days Ago,24-11-2024,Not disclosed
Junior Production Engineer,Aadhar Equipments,Valsad,0-2 Yrs,production lineproductiondocumentationmanufacturing processesequipmentengineeringautocadproduction management,30+ Days Ago,24-11-2024,Not disclosed
Technician,Nouveaux Industries,Tiruppur,0-2 Yrs,Machine maintenanceMechanicalTroubleshootingPreventive maintenanceMaintenanceMachinePreventive,30+ Days Ago,24-11-2024,Not disclosed
Sales Executive,The Business House,Kasargode,0-1 Yrs,marketing executivedistributorscustomer profilingsales strategymarket researchBusiness Developmentsales executiveDevelopment,30+ Days Ago,24-11-2024,Not disclosed
Tax Collector/Field Agent,Swati Industries,Akola,0-3 Yrs,financial analysislegal researchtdscompany lawlegal documentationtax lawgstauditing,30+ Days Ago,24-11-2024,Not disclosed
Service Engineer,SPAN IT Solutions,Gandhinagar,0-2 Yrs,ConsultingElectronicsTelecommunicationInstrumentationMOMHardwareElectricalsAuditing,30+ Days Ago,24-11-2024,Not disclosed
Trainee Software Developer,Lucent Innovation,Ahmedabad,0-1 Yrs,LoopCSSjQueryWeb technologieshtml5Front end designWeb developmentJavascript,30+ Days Ago,24-11-2024,Not disclosed
Support / Customer Care Executive,Amazin Automation Solutions (i),Gurugram,0-2 Yrs,operations managementteam managementcustomer servicecustomer caretrainingreconciliationcustomer supportexcel,30+ Days Ago,24-11-2024,Not disclosed
Technical Trainee,Manufacturing Automobile,"Sriperumbudur, Chennai(Vallam +1), Thiruvallur",0-2 Yrs,Turning CenterCNCVMCCNC MachinesVMC MachineMachine OperatingVmc OperatingTurning,30+ Days Ago,24-11-2024,Not disclosed
Senior Manager Project Management,GMV Engineering,Kancheepuram,0-2 Yrs,Manager Project ManagementProject schedulingPower projectsProject handlingMaterial handlingManagementProject managementMaterials,30+ Days Ago,24-11-2024,Not disclosed
Tele-callers,Swati Industries,Akola,0-3 Yrs,bpocustomer servicecustomer carecrm softwarecustomer interactionoutbound callingsalescustomer support,30+ Days Ago,24-11-2024,Not disclosed
Senior Manager Bulk Material Handling Marketing,GMV Engineering,Kancheepuram,0-2 Yrs,Marketing ManagerSalesCADCoalPackagingTechno-commercialMechanical engineeringProject handling,30+ Days Ago,24-11-2024,Not disclosed
Business Development Executive,Lucent Innovation,Ahmedabad,0-3 Yrs,OutboundSales strategySalesSales RepresentativeNetworkingDatabaseManager TechnologyProject planning,30+ Days Ago,24-11-2024,Not disclosed
Marketing Executives,Scientific Corporation,Nagpur,0-2 Yrs,marketing executivedistributorssales strategyBusiness DevelopmentMarketing ExecutiveDistributionSalesMarketing,30+ Days Ago,24-11-2024,Not disclosed
Warehouse Helper Jobs in Dubai | UAE,ART TECHNOLOGIES,"Dubai, Chennai, UAE",0-2 Yrs,Helper ActivitiesStore KeepingOffice ServicesLogisticsWarehouse OperationsMaterial ControlOperationsMaterials,15 Days Ago,24-11-2024,4-5 Lacs PA
Customer Care Executive,AVG Motors,"Pathanamthitta, Adoor, Thiruvalla",0-1 Yrs,bpocustomer callingdomestic bpocustomer relationshipinboundback officecustomer servicecustomer care,30+ Days Ago,24-11-2024,Not disclosed
Smart Creative For Customer Service,Tekno Valves,Kolkata,0-1 Yrs,HR administrationUsageAutoCADDesign developmentenvironment health safetyEngineering DesignMS OfficeMechanical engineering,30+ Days Ago,24-11-2024,Not disclosed
Body Shop Service Advisor,AVG Motors,Kottayam,0-3 Yrs,Service AdvisorInventory managementClaims processingBody shopProcessingClaimsInventoryAdvisory Services,30+ Days Ago,24-11-2024,Not disclosed
Sales coordinator,Turbolux Paints Pvt.ltd,Malappuram,0-2 Yrs,MIS reportingSales strategySalesBillingAfter sales supportSales CoordinatorSales ExecutiveMS Office,30+ Days Ago,24-11-2024,Not disclosed
Process Development Professional,Spc Life Sciences,Vadodara,0-5 Yrs,ChemistryDownstream processingProcess developmentCost optimizationProcessingDownstreamDevelopmentProcess,30+ Days Ago,24-11-2024,Not disclosed
Chemist,Aceto Pharma,Ahmedabad,0-3 Yrs,Global sourcingQCChemicalNetworkingCompliancePackagingLife sciencesGMP,30+ Days Ago,24-11-2024,Not disclosed
Officer - Microbiology,Aceto Pharma,Ahmedabad,0-3 Yrs,Global sourcingFinished productsMicrobiologyMethod validationMLTOfficer MicrobiologyLife sciencesGMP,30+ Days Ago,24-11-2024,Not disclosed
Retail field Officer,Tractorjunction,"Bhavnagar, Jamnagar, Rajkot",0-3 Yrs,Cold callingLead generationSalesDatabaseSales processManagementFinancial servicesMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Trainee Technical Officer,Srmb Srijan,Korba,0-3 Yrs,MARKETINGTechnicalTraining,30+ Days Ago,24-11-2024,Not disclosed
Trainee Technical Officer,Srmb Srijan,Jagdalpur,0-3 Yrs,MARKETINGTrainingTechnical,30+ Days Ago,24-11-2024,Not disclosed
Marketing Executive,Toboids Automata,"Kollam, Thiruvananthapuram",0-1 Yrs,Customer acquisitionMS Office suiteOutboundSalesSocial mediaElectronic componentsAd salesInternet research,30+ Days Ago,24-11-2024,Not disclosed
Technical Sales Engineer,Optimized Solutions,Bharuch,0-2 Yrs,Electrical engineeringElectronicsTechnical salesInstrumentationVice President SalesResearchTroubleshootingKey account management,30+ Days Ago,24-11-2024,Not disclosed
Trainee Engineers,Inel Power System Engineers,Chennai,0-1 Yrs,Testing TraineeElectricalsTrainingSoftware testing,30+ Days Ago,24-11-2024,Not disclosed
Graduate Engineering Trainee - Sales,Thomas And Brian Mfg,Thane,0-1 Yrs,Engineer TraineeERPmarketing sales representativeSales RepresentativeSchedulingProduction departmentMS OfficeEvent marketing,30+ Days Ago,24-11-2024,Not disclosed
Fitter,Nouveaux Industries,Tiruppur,0-2 Yrs,FitterFitness,30+ Days Ago,24-11-2024,Not disclosed
Sales And Marketing Specialist,AMASK CRANES,Chennai,0-4 Yrs,TrainingSales planningSalesCustomer satisfactionHRSchedulingmarket dataSales process,30+ Days Ago,24-11-2024,Not disclosed
Marketing Professional,Spc Life Sciences,Vadodara,0-5 Yrs,Service managementManufacturing qualityMarketing planningproduct life cycleProduct designManufacturingServicingLife cycle,30+ Days Ago,24-11-2024,Not disclosed
Production Specialist,Spc Life Sciences,Vadodara,0-10 Yrs,ChemistryChemicalComplianceProduction planningGMPPlanningProduction,30+ Days Ago,24-11-2024,Not disclosed
Admin - Security Audit (Fresher's Can Apply),Wikilabs India,Greater Noida(Kasna),0-3 Yrs,AdministrationVigilanceCorporate SecuritySecurity ManagementAsset ProtectionSecurity TrainingAuditingS,29 Days Ago,24-11-2024,2-3 Lacs PA
Sales Executive,Ram-Nath &amp;amp; Co,Chennai,0-4 Yrs,PDFExcelSalesCompetitive analysisMS WordCustomer serviceMS OfficeCustomer Service Executive,30+ Days Ago,24-11-2024,Not disclosed
Key Assistant Executive,Ram-Nath &amp;amp; Co,Chennai,0-4 Yrs,PDFExcelTime managementAssistant ExecutivePathwayMS WordManagementMS Office,30+ Days Ago,24-11-2024,Not disclosed
Account Executive,Ram-Nath &amp;amp; Co,Chennai,0-1 Yrs,MIS reportingPDFExcelReconciliationMS WordTally softwareAccounts ExecutiveMS Office,30+ Days Ago,24-11-2024,Not disclosed
Sales Executive / Officer,Jaichittra,Coimbatore,0-2 Yrs,AccessoriesGlazingConstructionCivilSalesChemicalConstruction engineeringSales Executive,30+ Days Ago,24-11-2024,Not disclosed
Market Research Executives,Ram-Nath &amp;amp; Co,Chennai,0-3 Yrs,PDFExcelMarket Research ExecutiveInternet searchingMarket researchMS WordManagementSales Executive,30+ Days Ago,24-11-2024,Not disclosed
Trainee Technical Officer,Srmb Srijan,Bilaspur,0-3 Yrs,MARKETINGTechnicalTraining,30+ Days Ago,24-11-2024,Not disclosed
SERVICE ENGINEER (Elect&Mech),Dunamis Machines International,Chennai,0-3 Yrs,repairfield servicemechanical engineeringproductionmaintenance engineeringpreventive maintenanceassemblingengineering,30+ Days Ago,24-11-2024,Not disclosed
Service Engineer,Times Marketing,Gurugram,0-3 Yrs,repairfield servicemechanical engineeringmaintenance engineeringpreventive maintenanceengineeringelectricalstechnical support,30+ Days Ago,24-11-2024,Not disclosed
Tele caller,Ebuildbazaar India,Gurugram,0-2 Yrs,InfrastructureTelecallingCalling,30+ Days Ago,24-11-2024,Not disclosed
Retail Sales Representative,Foxsky,Ghaziabad,0-2 Yrs,BasicUsageSales RepresentativeCustomer serviceSales processManagementSales AssociateRetail sales,30+ Days Ago,24-11-2024,Not disclosed
TELECALLER,Dunamis Machines International,Chennai,0-2 Yrs,bpoback officecustomer servicecustomer complaintscustomer carecustomer interactionsalescustomer support,30+ Days Ago,24-11-2024,Not disclosed
Automation Training Instructor,Kaizen Automation,Thane,0-2 Yrs,AutomationTraining InstructorWINCSCADATraining,30+ Days Ago,24-11-2024,Not disclosed
Embedded Design Engineer Embedded Design Engineer Embedded Design Engi,Tekhsol,Coimbatore,0-1 Yrs,GSMEnglish Communication SkillssoftwareDebuggingInternet researchtestingIndividual ContributorSPI,30+ Days Ago,24-11-2024,Not disclosed
MARKETING EXECUTIVE,Dunamis Machines International,Chennai,0-2 Yrs,visualforcebrandingsfdcbusiness developmentadvertisingtriggerstrackingdashboards,30+ Days Ago,24-11-2024,Not disclosed
Medical Representatives,Ram-Nath &amp;amp; Co,Chennai,0-3 Yrs,PDFExcelTime managementPathwayMS WordManagementMS OfficeMedical Representative,30+ Days Ago,24-11-2024,Not disclosed
Account Executive,Ram-Nath &amp;amp; Co,Chennai,0-4 Yrs,PDFPathwayRelationshipUPSManagementAccounts ExecutiveRAMAccounting,30+ Days Ago,24-11-2024,Not disclosed
Sales Associate,Team Thai Ltd,"Kochi, Thrissur, Kozhikode, Thiruvananthapuram",0-3 Yrs,Retailvehicle maintenanceCash collectionSalesBillingRetail Sales AssociateWholesaleCash,30+ Days Ago,24-11-2024,Not disclosed
Business Development Executive,Ram-Nath &amp;amp; Co,Chennai,0-4 Yrs,PDFExcelNetworkingTime managementMS WordBusiness Development ExecutiveBusiness strategyManagement,30+ Days Ago,24-11-2024,Not disclosed
Telecalling Executives Female / Dum Dum,SSP Solutions,Kolkata,1-3 Yrs,OriyaBengaliTelecallingInbound CallsDomestic CallingCallingInboundCalls,4 Days Ago,24-11-2024,1.75-2 Lacs PA
Office Assistant cum Receptionist,Mechelec,Gurugram,0-2 Yrs,front deskcomputer operatingfront office managementback officeadministrationreceptionist activitiesguest handlingoffice assistance,30+ Days Ago,24-11-2024,Not disclosed
USED CAR EVALUATOR ( XMART EVALUATOR ),M&N Motors,"Rajahmundry, Kakinada, Eluru, Bhimavaram",0-3 Yrs,Analytical skillsUsageDiagnosticsResearchEvaluatorautomotive salesEvaluationAnalytical,30+ Days Ago,24-11-2024,Not disclosed
Shift Supervisor,JC Alloys,Coimbatore,0-1 Yrs,Shift SupervisorBasicExcelPowerpointSupervision,30+ Days Ago,24-11-2024,Not disclosed
CUSTOMER RELATION EXECUTIVE,Classic Hyundai,Malappuram,0-1 Yrs,Customer Relation ExecutiveSalesTelecallingCustomer handlingCustomer relationshipHandlingRelationship,30+ Days Ago,24-11-2024,Not disclosed
Customer Care Executive,Life Line Safety & Security,Patna,1-3 Yrs,Customer RelationshipCustomer SupportCustomer ServiceSales Lead GenerationCommunication SkillsComputer KnowledgeCustomer CareCustomer Handling,5 Days Ago,24-11-2024,1-2 Lacs PA
CNC / VMC Setter cum Operator,Unique Measurement Service,Chennai,1-5 Yrs,CNC ProgrammingVMC ProgrammingCNC MillingSetter ActivitiesVmc OperatingTool SettingToolsVMC,4 Days Ago,24-11-2024,1.25-3 Lacs PA
Product Development Specialist,Mechelec,Gurugram,0-3 Yrs,Cutting toolsHeat treatmentManager Quality Control,30+ Days Ago,24-11-2024,Not disclosed
Accounts and Taxation Specialist (M.Com),Big Boy Toyz.,Gurugram,0-1 Yrs,Financial statementsInterpersonal skillsExternal auditAnalyticalFinanceTaxationTally softwareTax planning,30+ Days Ago,24-11-2024,Not disclosed
Civil Engineer Fresher,Aalaya Engineering Project,Karnal,0-1 Yrs,site executionproject managementengineeringautocadconstruction managementbuilding constructionsite inspectionsite supervision,30+ Days Ago,24-11-2024,Not disclosed
Sales Executive,KHIVRAJ Motors,Chennai,0-2 Yrs,Field salesAutomobile engineeringSales ExecutiveSales trainingRoomCRMSalesField,30+ Days Ago,24-11-2024,Not disclosed
SALES EXECUTIVE,M&N Motors,"Rajahmundry, Amalapuram, Tuni, Ramachandrapuram, Kakinada, Tadepalligudem, Mandapeta, Eluru, Bhimavaram",0-3 Yrs,Cold callingNetworkingHP data protectorCustomer satisfactionMarket researchAfter sales supportSales processTraining and Development,30+ Days Ago,24-11-2024,Not disclosed
Account Executive,Inwove Consultancy,Greater Noida,1-6 Yrs,TDSGstAccounting,4 Days Ago,24-11-2024,2-4.25 Lacs PA
ASSTT. Manager Purchase ( VD & Purchase - NPD ) - Jhajjar-HR,USHEMA MANSYSTEM CLIENT MANUFACTURING OF ENGINE,Jhajjar,10-13 Yrs,New Vendor DevelopmentSupply Chain DevelopmentFixturesToolingsGaugesPurchaseVendor DevelopmentPricing,4 Days Ago,24-11-2024,8-14 Lacs PA
Metallurgical Engineer,Finix Consulting,Dahej,3-8 Yrs,PMRMetallurgyRefineryCoppersmeltingAluminiumMetallurgical Engineering,3 Days Ago,24-11-2024,5-9 Lacs PA
Sales Promoter,Team Thai Ltd,Thrissur,0-2 Yrs,Product trainingBrand AmbassadorPDFCustomer service operationsFMCGCustomer serviceSales trainingSales Associate,30+ Days Ago,24-11-2024,Not disclosed
Design Engineer,Vidhyut Control India,Ghaziabad,2-7 Yrs,Single Line DiagramAutoCADControl Panel DesignDesign EngineeringBom PreparationEngineeringControlPanels,13 Days Ago,24-11-2024,3-5 Lacs PA
ASSEMBLY ENGINEER,Dunamis Machines International,Chennai,0-3 Yrs,quality controlmechanical engineeringproductionmanufacturing processesautocadnew product developmentkaizenproduction management,30+ Days Ago,24-11-2024,Not disclosed
Sales Officer-Retail,Team Thai Ltd,Palakkad,0-4 Yrs,SalesmanSalesPDFRetail marketingMarketing campaignsMarket researchBrand awarenessRetail sales,30+ Days Ago,24-11-2024,Not disclosed
Production Engineer (powder technology),SPPL,Dadra & Nagar Haveli,3-8 Yrs,Powder MetallurgyMeltingHeat TreatmentNon FerrousBall MillAluminiumMetalFurnace,5 Days Ago,24-11-2024,Not disclosed
Assistant Manager - E-commerce,Niche Tree,Belgaum,4-7 Yrs,Website SalesDigital SalesOnline SalesEnglishEcommerce MarketingAffiliate MarketingOnline MarketingInternet Sales,5 Days Ago,24-11-2024,48-84 Lacs PA
Executive - QC/QA,BACFO,Noida,0-2 Yrs,QC ExecutiveQuality assuranceQC,30+ Days Ago,24-11-2024,Not disclosed
HR EXECUTIVE,R. C. Plasto Tanks Pipes Pvt. Ltd,Nagpur,0-2 Yrs,PayrollPDFHR ExecutiveExcelTime office managementESICManagementHrsd,30+ Days Ago,24-11-2024,Not disclosed
