roles,companies,locations,experience,skills,Dates,PresentDate,salary
Software Engineer,Amdocs,Pune,3-4 Yrs,Analytical skillsCustomer satisfactionSoftware supportDebuggingJavascriptDesign developmentHTMLAmdocs,4 Days Ago,24-11-2024,Not disclosed
NF Test Specialist,Amdocs,Pune,4-12 Yrs,VMwareWeb servicesLinuxTesting toolsWeblogicAgilePerlVB,4 Days Ago,24-11-2024,Not disclosed
Project Manager (CSR),Amdocs,Pune,3-7 Yrs,CSRData managementProject managementAnalyticalCorporateAgileProject planningAmdocs,4 Days Ago,24-11-2024,Not disclosed
Software Engineer (Powe BI Developer)),Amdocs,Pune,3-6 Yrs,Performance tuningSystem testingMS SQLmetadataData qualityBusiness intelligenceAmdocsTechnical support,4 Days Ago,24-11-2024,Not disclosed
Software Engineer (Nifi Flows),Amdocs,Pune,2-5 Yrs,Computer scienceCodingAgileWorkflowJSONApacheTechnical supportUnix shell scripting,4 Days Ago,24-11-2024,Not disclosed
Software Engineering Specialist-ServiceNow,Amdocs,Pune,2-6 Yrs,AutomationjQueryDebuggingCMSJDBCSystem designApplication developmentJSON,4 Days Ago,24-11-2024,Not disclosed
Technical Publications Professional,Amdocs,Pune,3-7 Yrs,Project developmentProduct trainingTelecomUsageDesign reviewAgileScrumJIRA,4 Days Ago,24-11-2024,Not disclosed
Business Analysis Specialist(SAP workflow & ABAP),Amdocs,Pune,6-8 Yrs,Solution designModule pool programmingSAP R3Business analysisSAP ABAPWebDynProWorkflowQuality Review,4 Days Ago,24-11-2024,Not disclosed
SW Test Principal Engineer,Amdocs,Pune,5-8 Yrs,Computer scienceBackendTest strategyTesting toolsRisk managementSystem analysisAmdocsSDLC,4 Days Ago,24-11-2024,Not disclosed
Information Security Specialist,Amdocs,Pune,6-7 Yrs,CismPCI DSSCisaISO 20000Risk assessmentISO 27001OWASPInformation technology,4 Days Ago,24-11-2024,Not disclosed
Software Engineering Specialist,Amdocs,Pune,7-8 Yrs,Solution designAutomationSoftware supportTechnical designDebuggingDesign developmentManager TechnologyAmdocs,4 Days Ago,24-11-2024,Not disclosed
Software Engineer(SAP BW On-Hana),Amdocs,Pune,4-7 Yrs,Computer sciencePerformance tuningData modelingAgileStored proceduresInformation technologyABAPAnalytics,4 Days Ago,24-11-2024,Not disclosed
Software Engineering Specialist (Senior GenAI Developer),Amdocs,Pune,6-9 Yrs,AutomationSoftware development methodologiesGCPDebuggingMachine learningAgileScrumNatural language processing,4 Days Ago,24-11-2024,Not disclosed
SW Test Specialist (Senior GenAI Automation Engineer),Amdocs,Pune,4-11 Yrs,Computer scienceSoftware testingHealth insuranceAutomationorchestrationAPI TestingAmdocsSoftware solutions,4 Days Ago,24-11-2024,Not disclosed
"Software Engineer ( COBOL, JCL, DB2 )",Amdocs,Pune,3-6 Yrs,JCLDb2Technical designCobolContinuous improvementApplication softwareAmdocsSoftware solutions,4 Days Ago,24-11-2024,Not disclosed
Real Estate & Facilities Management Expert,Amdocs,Pune,4-6 Yrs,vendor managementproject managementliaisingcompliance managementadministrationestateexciselogistics,4 Days Ago,24-11-2024,Not disclosed
Deputy Manager_ Amdocs Infra Expert,_VOIS,Pune,4-9 Yrs,AmdocsJenkinsJavaMavenTomcatWebLogicGitHubAmdocs CES Development,5 Days Ago,24-11-2024,Not disclosed
Deputy Manager - Software Engineer,_VOIS,Pune,3-7 Yrs,Core JavaMavenobject-oriented programmingWebLogicShell ScriptingCI/CDAgileAPI,5 Days Ago,24-11-2024,Not disclosed
Analyst - E Commerce,Publicis Global Delivery,"Hybrid - Gurugram, Bengaluru, Mumbai (All Areas)",0-2 Yrs,MyntraPaid campaignsEcommerceAmazonAWSE-commerceEAnalysis,12 Days Ago,24-11-2024,Not disclosed
Manager - Academic Excellence,Oxford University Press,"Hybrid - Lucknow, Surat, Mumbai (All Areas)",5-10 Yrs,Academic Excellencerelationship buildingEducation IndustryTeacher Training,4 Days Ago,24-11-2024,6-12 Lacs PA
Enterprise IT,Network18,Mumbai,3-8 Yrs,NutanixO365RAIDActive DirectoryServer AdministrationSANNASVMware,2 Days Ago,24-11-2024,Not disclosed
Contact Centre Manager,Jio,"Mumbai Suburban, Navi Mumbai, Mumbai (All Areas)",5-10 Yrs,Call Center ManagementContact Center ManagementCustomer Service ManagementCustomer ManagementStakeholder ManagementCommunication SkillsCall Center OperationsTeam Management Skills,12 Days Ago,24-11-2024,Not disclosed
HR Executive,Della Group,Mumbai,2-5 Yrs,BiometricsHR ExecutiveBankingExecutive Business AdministrationHoDMonitoringData entryRecruitment,3 Days Ago,24-11-2024,Not disclosed
Sales Co-Ordinator (Fresher Hospitality Background),Della Group,Mumbai,1-6 Yrs,Business administrationPDFSaleshospitality salesTime managementSales CoordinatorCustomer serviceSales process,4 Days Ago,24-11-2024,Not disclosed
HR Executive Shared Services,DNEG,Mumbai,2-6 Yrs,Human Resourcesshared servicesproject managementdata analysisprogram deliveryhrisresearch analysiscompensation,7 Days Ago,24-11-2024,Not disclosed
We have an urgent requirement of Electrician Technician - Virar,Navneet Education,"Virar, Palghar, Mumbai (All Areas)",3-6 Yrs,Electrical MaintenanceRepairWiringITI ElectricalTechnicalElectrical InstallationRequirementsInstallation,7 Days Ago,24-11-2024,2-3.25 Lacs PA
Solution Selling Specialist,Nokia,Mumbai,7-10 Yrs,Solution Sellingcustomer relationship mangaementSales Developmentpresalesaccount managementSalesCustomer relationshipAccounting,9 Days Ago,24-11-2024,Not disclosed
Project Technical Lead,Nokia,Mumbai,7-10 Yrs,project planningproject managementtroubleshootingdebuggingproject delivery managementproject architectureLeadershipProject,9 Days Ago,24-11-2024,Not disclosed
Editorial Team Leader Content Writer,2coms,Mumbai,4-9 Yrs,editorialenglish literaturesearch enginecontent editingcontenteditingproof readingjournalism,9 Days Ago,24-11-2024,Not disclosed
Sr. Security Analyst - Firewall || Bharti Airtel || Navi Mumbai,Airtel,Navi Mumbai,5-9 Yrs,FirewallCheckpointCisco ASACheckpoint FirewallNetwork SecurityFortinetSecurityCisco,9 Days Ago,24-11-2024,Not disclosed
Senior Manager HR,DNEG,Mumbai(Aarey Milk Colony),15-20 Yrs,hr strategyemployee relationsstakeholder managementdata analyticshrsdhuman resource managementpayrollManagement,10 Days Ago,24-11-2024,Not disclosed
Sr. Security Analyst - VPN || Bharti Airtel || Navi Mumbai,Airtel,Navi Mumbai,5-9 Yrs,NetskopeIAMVPNNetwork SecurityRouting ProtocolsWeb Application FirewallSecurity analysisFirewall,10 Days Ago,24-11-2024,Not disclosed
Business Finance (FP&A),Jio,Navi Mumbai,4-6 Yrs,Business FinanceBusiness PlanningFPACost PlanningFinancial Planning And AnalysisAnnual Operating planBudgetingFinance,11 Days Ago,24-11-2024,Not disclosed
"Manager HR Systems, Workday Configuration ( UK Shift )",DNEG,Mumbai,5-9 Yrs,HRWorkday ConfigurationAbsence ManagementTalent OptimizationCompensationTotal RewardsTime TrackingOptimization,12 Days Ago,24-11-2024,Not disclosed
Data Entry Operator,Jio,Navi Mumbai,1-3 Yrs,Data EntryTypingData ManagementData Entry OperationData Entry OperatorManagementDataOperating,11 Days Ago,24-11-2024,Not disclosed
Regional Account Service Manager,Vodafone Idea,Mumbai,4-9 Yrs,B2BAccount ManagementKey Account ManagementManagementKey accountsKeyRegionalAccounting,11 Days Ago,24-11-2024,Not disclosed
Team Leader- ESOC,Jio,Remote,6-8 Yrs,Team ManagementTroubleshooting And ConfigurationMPLSRouting And SwitchingIncident ManagementNetwork EngineeringNOC OperationsTeam Coordination,12 Days Ago,24-11-2024,Not disclosed
Systems Engineer,Fortinet Technologies,Mumbai,10-13 Yrs,cloud securityNetworkingcyber securityConflict resolutionNetwork securityPresalesRFPVirtualization,4 Days Ago,24-11-2024,Not disclosed
Operational Quality Associate - US Voice Process,Wolters Kluwer - Medknow Publications,Mumbai,2-5 Yrs,TrainingChange managementManager Quality AssuranceProcess improvementAnalyticalOperationsSPIData entry,5 Days Ago,24-11-2024,Not disclosed
Customer Service Team Lead - US Team Lead,Wolters Kluwer - Medknow Publications,Mumbai,4-7 Yrs,AdministrationService levelVoice supportCustomer serviceManager Quality ControlContinuous improvementMS OfficeMonitoring,5 Days Ago,24-11-2024,Not disclosed
Customer Service Coordinator - US Voice Support,Wolters Kluwer - Medknow Publications,Mumbai,4-5 Yrs,ClaimsWeb technologiesProduct serviceMS OutlookBillingCustomer serviceManager Quality ControlCustomer Service Coordinator,5 Days Ago,24-11-2024,Not disclosed
Sr. People and Engagement Analyst,NTT DATA,Mumbai Suburban,6-8 Yrs,People AnalyticsTalent AnalyticsHR AnalyticsHR AnalysisWorkforce AnalyticsWorkforceAnalyticsHrsd,10 Days Ago,24-11-2024,Not disclosed
Personal Trainer,Anytime Fitness (AF),"Hyderabad, Lucknow, Bengaluru",0-3 Yrs,CounsellingTrainingPersonalPersonal Training,30+ Days Ago,24-11-2024,Not disclosed
Sales Representative,Anytime Fitness (AF),"Hyderabad, Lucknow, Bengaluru",0-2 Yrs,Sales RepresentativeUPSPresalesManagementSales,30+ Days Ago,24-11-2024,Not disclosed
Account Strategist,Inmobi,Bengaluru,3-5 Yrs,digital mediainternet advertisingsearch enginesearchingsearch engine marketingadvertisinganalysis,24 Days Ago,24-11-2024,Not disclosed
Social Media Research + Manager,The Param Science Experience Centre,Bengaluru,3-8 Yrs,Media strategySocial mediaShapingMedia researchBrand awarenessResearchManagementBranding,25 Days Ago,24-11-2024,Not disclosed
Modeling - Senior Artist,XENTRIX,Bengaluru,6-8 Yrs,3DUsageTranslationWeb technologiesIllustrationArt DirectorComputer graphicsMaya,26 Days Ago,24-11-2024,Not disclosed
Compositing - Artist,XENTRIX,Bengaluru,3-4 Yrs,3DUsageWeb technologiesIllustrationComputer graphicsAnimationTestingSoftware testing,26 Days Ago,24-11-2024,Not disclosed
Walk-in Drive on 26th Nov- Enterprise Sales Officer - B2B (Male),Jio,Hyderabad,26-Nov,Enterprise SalesBusinesss to BusinessBroadband SalesSmall and Medium EnterprisesSME SalesKey AccountsWirelineILL,1 Day Ago,24-11-2024,3.5-5 Lacs PA
R&D Technical Lead,Nokia,Bengaluru,7-10 Yrs,Functional testingVMwareDockerLinuxquality assuranceAgile developmentdebuggingCloud Infrastructure,1 Day Ago,24-11-2024,Not disclosed
IT PLM Test Engineer,Nokia,Bengaluru,3-6 Yrs,functional testingJavatechnical supporttest automationdocumentationPLM systemsJavaScripttroubleshooting,1 Day Ago,24-11-2024,Not disclosed
Solution Specialist,Nokia,"Noida, Chennai",4-7 Yrs,JavaVMwaresoftware developmentDesign PatternsJ2EESVNTest Driven DevelopmentWeb services,1 Day Ago,24-11-2024,Not disclosed
Princ Engr-Data Engineering,Verizon,"Chennai, Bengaluru",6-10 Yrs,Data Engineeringfront endcssScalaHadoopKafkamachine learningjavascript,1 Day Ago,24-11-2024,Not disclosed
Senior Engineer Specialist-UI/UX,Verizon,"Hyderabad, Chennai",4-9 Yrs,FigmareduxRollupES5ES6ajaxjestSDLC Process,1 Day Ago,24-11-2024,Not disclosed
Logistic supervisor,Johnson Publications,Hyderabad(Mallapur),27 Nov - 04 Dec,Strategic ThinkingAnalytical SkillsProblem SolvingManagement SkillsLeadership SkillsStrong Interpersonal SkillsStrong Communication SkillsAnalytics,1 Day Ago,24-11-2024,1.75-3 Lacs PA
Content Writer,Johnson Publications,Hyderabad(Mallapur),27 Nov - 06 Dec,Language EditingSEO WritingContent EditingAdaptabilityEditingContent DevelopmentContentWriting,1 Day Ago,24-11-2024,2.5-6 Lacs PA
Sponsorship Sales - Bangalore,Times Strategic Solutions Limited,"Bangalore Rural, Bengaluru",3-8 Yrs,conferencecommunicationMedia SalesConferencesConcept SellingExhibition SalesSponsorship SalesEvent Sales,30+ Days Ago,24-11-2024,10-14 Lacs PA
Principal Engineer- Frontend,Verizon,"Hyderabad, Chennai",4-9 Yrs,HTMLCSSjQueryJavaScriptBootstrapAEMUI frameworkAgile Development,1 Day Ago,24-11-2024,Not disclosed
Engineer III Consultant- Frontend,Verizon,"Hyderabad, Chennai",4-8 Yrs,HTMLCSSjQueryGitJavaScriptBootstrapAEMUI framework,1 Day Ago,24-11-2024,Not disclosed
Consultant - Program & Project Management,Verizon,Hyderabad,5-10 Yrs,Project ManagementStrategic communicationsProgram ManagementCommunications specialistBrandingConsultingProgramManagement,1 Day Ago,24-11-2024,Not disclosed
Senior Engineering Consultant Full Stack,Verizon,Hyderabad,4-9 Yrs,Java developmentDevOpsautomationdatabase programmingCassandraAgileservice-oriented architecturedatabase architecture,1 Day Ago,24-11-2024,Not disclosed
Tech Junior,DNEG,Bengaluru,1-3 Yrs,customer serviceticketing systemHoudiniOSXMayaOS installationTicketing ToolsSystem,1 Day Ago,24-11-2024,Not disclosed
Senior DevOps Engineer,Nokia,Bengaluru,3-5 Yrs,DevOpsJavac++GITGitOpsJavaScripthtmlSCM,1 Day Ago,24-11-2024,Not disclosed
AI-ML Data Engineer,Nokia,Bengaluru,4-9 Yrs,AI/MLcloudApache Airflowembedded systemsPostgreSQLwirelessML frameworksETL,1 Day Ago,24-11-2024,Not disclosed
Senior Scripting Developer,Nokia,Bengaluru,2-4 Yrs,PythonCloud DeploymentVMWareDockerShell ScriptingPerlRHELKubernetes,2 Days Ago,24-11-2024,Not disclosed
Test Architect,Nokia,Bengaluru,9-14 Yrs,C++automation frameworkjavaautomation testingdevice driverslinuxfosstest design,2 Days Ago,24-11-2024,Not disclosed
Principal Developer,Nokia,Bengaluru,10-14 Yrs,Cloud NativekubernetesvolteredishelmgrpcIMSdocker,2 Days Ago,24-11-2024,Not disclosed
Tech Lead,Nokia,Bengaluru,6-10 Yrs,Javac++software developmentdevice driverslinuxgrpcmicroservicesDrives,2 Days Ago,24-11-2024,Not disclosed
Customer Success Manager,_VOIS,Bengaluru,6-10 Yrs,Customer Success managementWANSaaSCloudContract ManagementData AnalysisLANMPN,2 Days Ago,24-11-2024,Not disclosed
Assistant Manager - Data Center,Atria Convergence Technologies (ACT),Bengaluru,25 Nov - 29 Nov,Team HandlingLinuxNetworkingWindows ServerData Center OperationsServOperationsMicrosoft Windows,1 Day Ago,24-11-2024,5-11 Lacs PA
Business Manager (Mysuru),Airtel,Bengaluru,3-8 Yrs,Channel Sales ManagementDistribution ManagementChannel DevelopmentChannel BusinessChannel DistributionChannel ManagementTerritory Sales ManagementNetwork Expansion,1 Day Ago,24-11-2024,7-12 Lacs PA
Field Broadband /Internet Sales Executive,2coms,Hyderabad,0-5 Yrs,insurancebranch salesexcellenceschemefield jobsales processbusiness developmentdistribution,4 Days Ago,24-11-2024,Not disclosed
Customer Success Manager (Non-Gaming Supply),Inmobi,Bengaluru,5-6 Yrs,Market analysisDigital mediaSSPPublishingCTVProject managementWeavingGaming,30+ Days Ago,24-11-2024,Not disclosed
Full Stack Developer,U2o3 Infotech,Bengaluru,3-8 Yrs,jQueryFront endXMLMySQLHTMLApacheDigital marketingPython,30 Days Ago,24-11-2024,Not disclosed
Web Specialist - Bangalore,Regalix,Bengaluru,4-6 Yrs,KochavaGoogle AnalyticsApps flyerApp installationGoogle Tag ManagerAd TraffickingGtmAd Operations,9 Days Ago,24-11-2024,5-10 Lacs PA
Software Quality Assurance Engineer-Automation,Light & Wonder,Hybrid - Bengaluru,4-6 Yrs,AutomationSelenium TestingCucumber TestingWeb Application TestingAPI TestingManualApplicationWeb technologies,10 Days Ago,24-11-2024,Not disclosed
Cloud planning and manufaCTURING principle consultant,U2o3 Infotech,"Hyderabad, Bengaluru",8-12 Yrs,Supply chainBusiness processData migrationFTPTest scriptsDebuggingConsultingOracle,30+ Days Ago,24-11-2024,Not disclosed
Account Strategist,Inmobi,Bengaluru,3-5 Yrs,SalesSearch engine marketingFocusStrategic planningAccount managementManagementmicrosoftAdvertising,30+ Days Ago,24-11-2024,Not disclosed
Account Strategist,Inmobi,Bengaluru,2-5 Yrs,Digital mediaData analysisSearch engine marketingdata manipulationAccount managementWeavingAdvanced Excelmicrosoft,30+ Days Ago,24-11-2024,Not disclosed
WLAN Verification Staff Engineer,Qualcomm,Bengaluru,7-9 Yrs,WLANPerlRX designSystem VerilogUVMWLAN PHY TXPythonRx,17 Days Ago,24-11-2024,Not disclosed
ML Applications Engineer,Qualcomm,Bengaluru,2-4 Yrs,ML ApplicationspythonNLPAlgorithmsGITSoftware EngineeringGithubC++ implementation,17 Days Ago,24-11-2024,Not disclosed
ML Applications Sr. Lead Engineer,Qualcomm,Bengaluru,6-8 Yrs,ML ApplicationsJavaC++CGithubONNXPyTorchAlgorithms,17 Days Ago,24-11-2024,Not disclosed
ML Applications Engineer ( Senior Engineer ),Qualcomm,Bengaluru,3-5 Yrs,ML ApplicationsGITAlgorithmsPyTorchSoftware EngineeringGithubdesign patternsmodel architectures,17 Days Ago,24-11-2024,Not disclosed
Software Engineer / Developer,U2o3 Infotech,Bengaluru,5-10 Yrs,Product managementSoftware designFront endGITNoSQLData structurestest driven developmentSQL,18 Days Ago,24-11-2024,Not disclosed
Software Engineer / Developer,U2o3 Infotech,Bengaluru,3-5 Yrs,Product managementSoftware designFront endGITNoSQLData structurestest driven developmentSQL,18 Days Ago,24-11-2024,Not disclosed
Analyst - Microsoft Advertising,Inmobi,Bengaluru,1-3 Yrs,Lead generationData analysisSearch engine marketingdata manipulationAccount managementWeavingAdvanced Excelmicrosoft,18 Days Ago,24-11-2024,Not disclosed
Account Manager,Inmobi,Bengaluru,2-4 Yrs,Data analysisRelationship buildingAnalyticalAgileAccount managementCustomer relationshipWeavingStakeholder management,30+ Days Ago,24-11-2024,Not disclosed
Lead Account Strategist - Bing,Inmobi,Bengaluru,4-8 Yrs,Digital mediaCampaign managementSearch engine marketingdata manipulationAccount managementWeavingManagementmicrosoft,30+ Days Ago,24-11-2024,Not disclosed
Visual FX - Artist,XENTRIX,Bengaluru,3-5 Yrs,Computer scienceTrainingIndustry researchSoftware packagesWeb technologiesMayaDirectorAnimation,26 Days Ago,24-11-2024,Not disclosed
Texturing - Senior Artist,XENTRIX,Bengaluru,6-8 Yrs,Photography3DWeb technologiesIllustrationArt DirectorTexturingComputer graphicsMaya,26 Days Ago,24-11-2024,Not disclosed
Texturing - Junior Artist,XENTRIX,Bengaluru,1-2 Yrs,Photography3DWeb technologiesIllustrationArt DirectorTexturingComputer graphicsMaya,26 Days Ago,24-11-2024,Not disclosed
Texturing - Artist,XENTRIX,Bengaluru,3-4 Yrs,Photography3DWeb technologiesIllustrationArt DirectorTexturingComputer graphicsMaya,26 Days Ago,24-11-2024,Not disclosed
Modeling - Artist,XENTRIX,Bengaluru,3-4 Yrs,3DUsageTranslationWeb technologiesIllustrationArt DirectorComputer graphicsMaya,26 Days Ago,24-11-2024,Not disclosed
Lighting - Senior Artist,XENTRIX,Bengaluru,6-8 Yrs,PhotographyUsageWeb technologiesIllustrationComputer graphicsMayaPackagingAnimation,26 Days Ago,24-11-2024,Not disclosed
Compositing - Senior Artist,XENTRIX,Bengaluru,6-8 Yrs,3DUsageWeb technologiesIllustrationComputer graphicsAnimationTestingGraphics,26 Days Ago,24-11-2024,Not disclosed
Compositing - Junior Artist,XENTRIX,Bengaluru,1-2 Yrs,3DUsageWeb technologiesIllustrationComputer graphicsAnimationTestingSoftware testing,26 Days Ago,24-11-2024,Not disclosed
Animation - Team Lead,XENTRIX,Bengaluru,4-5 Yrs,Supervisor3DWeb technologiesIllustrationComputer graphicsMayaMentorProduction department,26 Days Ago,24-11-2024,Not disclosed
Animation - Senior Artist,XENTRIX,Bengaluru,5-6 Yrs,Supervisor3D AnimatorWeb technologiesIllustrationComputer graphicsMayaAnimationMentor,26 Days Ago,24-11-2024,Not disclosed
Animation - Junior Artist,XENTRIX,Bengaluru,1-2 Yrs,Supervisor3D AnimatorWeb technologiesIllustrationComputer graphicsMayaAnimation3D animation,26 Days Ago,24-11-2024,Not disclosed
Animation - Artist,XENTRIX,Bengaluru,3-4 Yrs,Supervisor3D AnimatorWeb technologiesIllustrationComputer graphicsMayaAnimation3D animation,26 Days Ago,24-11-2024,Not disclosed
