roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
kst executive,W Goa,Thane,1-4 Yrs,SupervisorBasicSafety trainingSenior ExecutiveRoomSupervisionSeniorSafety,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
kst executive,W Goa,Nashik,1-4 Yrs,SupervisorBasicSafety trainingSenior ExecutiveRoomSupervisionSeniorSafety,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
kst executive,W Goa,Pune,1-4 Yrs,SupervisorBasicSafety trainingSenior ExecutiveRoomSupervisionSeniorSafety,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
kst executive,W Goa,Aurangabad,1-4 Yrs,SupervisorBasicSafety trainingSenior ExecutiveRoomSupervisionSeniorSafety,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
duty manager,Karni Fort Bambora,Mumbai,3-5 Yrs,Front Office StaffOfficeFrontFront officeManagement,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,20.0,2024-11-04,26.0,Mid,False,False
duty manager,Karni Fort Bambora,Nagpur,3-5 Yrs,Front Office StaffOfficeFrontFront officeManagement,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,20.0,2024-11-04,26.0,Mid,False,False
duty manager,Karni Fort Bambora,Thane,3-5 Yrs,Front Office StaffOfficeFrontFront officeManagement,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,20.0,2024-11-04,26.0,Mid,False,False
duty manager,Karni Fort Bambora,Nashik,3-5 Yrs,Front Office StaffOfficeFrontFront officeManagement,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,20.0,2024-11-04,26.0,Mid,False,False
duty manager,Karni Fort Bambora,Pune,3-5 Yrs,Front Office StaffOfficeFrontFront officeManagement,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,20.0,2024-11-04,26.0,Mid,False,False
duty manager,Karni Fort Bambora,Aurangabad,3-5 Yrs,Front Office StaffOfficeFrontFront officeManagement,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,20.0,2024-11-04,26.0,Mid,False,False
junior sous chef bakery,W Goa,Mumbai,1-5 Yrs,Loss preventionStaffingGuest servicePerformance appraisalCustomer serviceBudgetingOperationsSanitary,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
junior sous chef bakery,W Goa,Nagpur,1-5 Yrs,Loss preventionStaffingGuest servicePerformance appraisalCustomer serviceBudgetingOperationsSanitary,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
junior sous chef bakery,W Goa,Thane,1-5 Yrs,Loss preventionStaffingGuest servicePerformance appraisalCustomer serviceBudgetingOperationsSanitary,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
junior sous chef bakery,W Goa,Nashik,1-5 Yrs,Loss preventionStaffingGuest servicePerformance appraisalCustomer serviceBudgetingOperationsSanitary,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
junior sous chef bakery,W Goa,Pune,1-5 Yrs,Loss preventionStaffingGuest servicePerformance appraisalCustomer serviceBudgetingOperationsSanitary,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
junior sous chef bakery,W Goa,Aurangabad,1-5 Yrs,Loss preventionStaffingGuest servicePerformance appraisalCustomer serviceBudgetingOperationsSanitary,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
chef de partie,W Goa,Mumbai,1-5 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
chef de partie,W Goa,Nagpur,1-5 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
chef de partie,W Goa,Thane,1-5 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
chef de partie,W Goa,Nashik,1-5 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
chef de partie,W Goa,Pune,1-5 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
chef de partie,W Goa,Aurangabad,1-5 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
demi chef de partie,W Goa,Mumbai,1-4 Yrs,SupervisorTradeQuality standardsSafety trainingChefSchedulingManagementDemi Chef De Partie,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
demi chef de partie,W Goa,Nagpur,1-4 Yrs,SupervisorTradeQuality standardsSafety trainingChefSchedulingManagementDemi Chef De Partie,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
demi chef de partie,W Goa,Thane,1-4 Yrs,SupervisorTradeQuality standardsSafety trainingChefSchedulingManagementDemi Chef De Partie,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
demi chef de partie,W Goa,Nashik,1-4 Yrs,SupervisorTradeQuality standardsSafety trainingChefSchedulingManagementDemi Chef De Partie,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
demi chef de partie,W Goa,Pune,1-4 Yrs,SupervisorTradeQuality standardsSafety trainingChefSchedulingManagementDemi Chef De Partie,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
demi chef de partie,W Goa,Aurangabad,1-4 Yrs,SupervisorTradeQuality standardsSafety trainingChefSchedulingManagementDemi Chef De Partie,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
commi iii four,W Goa,Mumbai,1-4 Yrs,SupervisorStationQuality standardsCookingAppliancesSafety trainingCommie IIICook,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
commi iii four,W Goa,Nagpur,1-4 Yrs,SupervisorStationQuality standardsCookingAppliancesSafety trainingCommie IIICook,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
commi iii four,W Goa,Thane,1-4 Yrs,SupervisorStationQuality standardsCookingAppliancesSafety trainingCommie IIICook,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
commi iii four,W Goa,Nashik,1-4 Yrs,SupervisorStationQuality standardsCookingAppliancesSafety trainingCommie IIICook,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
commi iii four,W Goa,Pune,1-4 Yrs,SupervisorStationQuality standardsCookingAppliancesSafety trainingCommie IIICook,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
commi iii four,W Goa,Aurangabad,1-4 Yrs,SupervisorStationQuality standardsCookingAppliancesSafety trainingCommie IIICook,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
installation engineer,Bestekloza,Kolkata,1-4 Yrs,erectionequipment installationsoftware testingmechanical engineeringpreventive maintenancetechnical drawingequipmentengineering,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
installation engineer,Bestekloza,Mumbai,1-4 Yrs,erectionequipment installationsoftware testingmechanical engineeringpreventive maintenancetechnical drawingequipmentengineering,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
installation engineer,Bestekloza,New Delhi,1-4 Yrs,erectionequipment installationsoftware testingmechanical engineeringpreventive maintenancetechnical drawingequipmentengineering,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
installation engineer,Bestekloza,Pune,1-4 Yrs,erectionequipment installationsoftware testingmechanical engineeringpreventive maintenancetechnical drawingequipmentengineering,Not disclosed,Consumer Retail & Hospitality,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
sales executive,Sharad Food Solution,Mumbai,2-4 Yrs,Sales ExecutiveSales executive activitiesSales,Not disclosed,Consumer Retail & Hospitality,2-4,2,4,0.0,0.0,False,0.0,26.0,2024-10-29,32.0,Entry,False,False
sales executive,Sharad Food Solution,Pune,2-4 Yrs,Sales ExecutiveSales executive activitiesSales,Not disclosed,Consumer Retail & Hospitality,2-4,2,4,0.0,0.0,False,0.0,26.0,2024-10-29,32.0,Entry,False,False
business development manager,Jetways Travels,Pune,5-7 Yrs,Corporate SalesCorporate SellingB2C SalesClient AcquisitionCorporate Business DevelopmentToursNew BusinessCorporate Travel Management,5-9 Lacs PA,Consumer Retail & Hospitality,5-7,5,7,5.0,9.0,True,7.0,17.0,2024-11-07,23.0,Mid,False,False
business development manager,Jetways Travels,Delhi / NCR,5-7 Yrs,Corporate SalesCorporate SellingB2C SalesClient AcquisitionCorporate Business DevelopmentToursNew BusinessCorporate Travel Management,5-9 Lacs PA,Consumer Retail & Hospitality,5-7,5,7,5.0,9.0,True,7.0,17.0,2024-11-07,23.0,Mid,False,False
business development manager,Jetways Travels,Mumbai (All Areas),5-7 Yrs,Corporate SalesCorporate SellingB2C SalesClient AcquisitionCorporate Business DevelopmentToursNew BusinessCorporate Travel Management,5-9 Lacs PA,Consumer Retail & Hospitality,5-7,5,7,5.0,9.0,True,7.0,17.0,2024-11-07,23.0,Mid,False,False
beauty therapist,Kapils Salon,Mumbai Suburban,1-5 Yrs,Communication SkillsWaxingPresentation SkillsFacialConvincing PowerBeautician ActivitiesBeautyPresentation,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,15.0,2024-11-09,21.0,Entry,False,False
beauty therapist,Kapils Salon,Navi Mumbai,1-5 Yrs,Communication SkillsWaxingPresentation SkillsFacialConvincing PowerBeautician ActivitiesBeautyPresentation,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,15.0,2024-11-09,21.0,Entry,False,False
beauty therapist,Kapils Salon,Pune,1-5 Yrs,Communication SkillsWaxingPresentation SkillsFacialConvincing PowerBeautician ActivitiesBeautyPresentation,Not disclosed,Consumer Retail & Hospitality,1-5,1,5,0.0,0.0,False,0.0,15.0,2024-11-09,21.0,Entry,False,False
sous chef,W Goa,Mumbai,3-6 Yrs,Product qualityQuality standardsLabor managementCompliancePerformance appraisalHRCustomer serviceManagement,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sous chef,W Goa,Nagpur,3-6 Yrs,Product qualityQuality standardsLabor managementCompliancePerformance appraisalHRCustomer serviceManagement,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sous chef,W Goa,Thane,3-6 Yrs,Product qualityQuality standardsLabor managementCompliancePerformance appraisalHRCustomer serviceManagement,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sous chef,W Goa,Nashik,3-6 Yrs,Product qualityQuality standardsLabor managementCompliancePerformance appraisalHRCustomer serviceManagement,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sous chef,W Goa,Pune,3-6 Yrs,Product qualityQuality standardsLabor managementCompliancePerformance appraisalHRCustomer serviceManagement,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
sous chef,W Goa,Aurangabad,3-6 Yrs,Product qualityQuality standardsLabor managementCompliancePerformance appraisalHRCustomer serviceManagement,Not disclosed,Consumer Retail & Hospitality,3-6,3,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
senior service engineer,Pactech Solutions,Navi Mumbai,3-5 Yrs,Packaging MachinesAfter Sales ServiceService EngineeringPharma MachineryFlexible PackagingJuiceWashingBottling,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,11.0,2024-11-13,17.0,Mid,False,False
senior service engineer,Pactech Solutions,Pune,3-5 Yrs,Packaging MachinesAfter Sales ServiceService EngineeringPharma MachineryFlexible PackagingJuiceWashingBottling,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,11.0,2024-11-13,17.0,Mid,False,False
senior service engineer,Pactech Solutions,Palghar,3-5 Yrs,Packaging MachinesAfter Sales ServiceService EngineeringPharma MachineryFlexible PackagingJuiceWashingBottling,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,11.0,2024-11-13,17.0,Mid,False,False
senior service engineer,Pactech Solutions,Mumbai (All Areas),3-5 Yrs,Packaging MachinesAfter Sales ServiceService EngineeringPharma MachineryFlexible PackagingJuiceWashingBottling,Not disclosed,Consumer Retail & Hospitality,3-5,3,5,0.0,0.0,False,0.0,11.0,2024-11-13,17.0,Mid,False,False
chef de partie,W Goa,Mumbai,7-8 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,7-8,7,8,0.0,0.0,False,0.0,16.0,2024-11-08,22.0,Mid,False,False
chef de partie,W Goa,Nagpur,7-8 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,7-8,7,8,0.0,0.0,False,0.0,16.0,2024-11-08,22.0,Mid,False,False
chef de partie,W Goa,Thane,7-8 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,7-8,7,8,0.0,0.0,False,0.0,16.0,2024-11-08,22.0,Mid,False,False
chef de partie,W Goa,Nashik,7-8 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,7-8,7,8,0.0,0.0,False,0.0,16.0,2024-11-08,22.0,Mid,False,False
chef de partie,W Goa,Pune,7-8 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,7-8,7,8,0.0,0.0,False,0.0,16.0,2024-11-08,22.0,Mid,False,False
chef de partie,W Goa,Aurangabad,7-8 Yrs,SupervisorChef De PartieTradeQuality standardsSafety trainingChefSchedulingManagement,Not disclosed,Consumer Retail & Hospitality,7-8,7,8,0.0,0.0,False,0.0,16.0,2024-11-08,22.0,Mid,False,False
asst regional sales manager,Apt Hr,Indore,4-9 Yrs,project salesarchitectsappointment of new dealersSanitary WareLaminationContractorsInteriorsFurniture,Not disclosed,Consumer Retail & Hospitality,4-9,4,9,0.0,0.0,False,0.0,9.0,2024-11-15,15.0,Mid,False,False
asst regional sales manager,Apt Hr,Pune,4-9 Yrs,project salesarchitectsappointment of new dealersSanitary WareLaminationContractorsInteriorsFurniture,Not disclosed,Consumer Retail & Hospitality,4-9,4,9,0.0,0.0,False,0.0,9.0,2024-11-15,15.0,Mid,False,False
asst regional sales manager,Apt Hr,Jaipur,4-9 Yrs,project salesarchitectsappointment of new dealersSanitary WareLaminationContractorsInteriorsFurniture,Not disclosed,Consumer Retail & Hospitality,4-9,4,9,0.0,0.0,False,0.0,9.0,2024-11-15,15.0,Mid,False,False
asst regional sales manager,Apt Hr,Delhi / NCR,4-9 Yrs,project salesarchitectsappointment of new dealersSanitary WareLaminationContractorsInteriorsFurniture,Not disclosed,Consumer Retail & Hospitality,4-9,4,9,0.0,0.0,False,0.0,9.0,2024-11-15,15.0,Mid,False,False
asst regional sales manager,Apt Hr,Mumbai (All Areas),4-9 Yrs,project salesarchitectsappointment of new dealersSanitary WareLaminationContractorsInteriorsFurniture,Not disclosed,Consumer Retail & Hospitality,4-9,4,9,0.0,0.0,False,0.0,9.0,2024-11-15,15.0,Mid,False,False
technical product manager,Fabhotels,Kochi,7-13 Yrs,Product managementAutomationNetworkingAnalogAgileHardwareSensorsTroubleshooting,Not disclosed,Consumer Retail & Hospitality,7-13,7,13,0.0,0.0,False,0.0,23.0,2024-11-01,29.0,Mid,False,False
technical product manager,Fabhotels,Mumbai,7-13 Yrs,Product managementAutomationNetworkingAnalogAgileHardwareSensorsTroubleshooting,Not disclosed,Consumer Retail & Hospitality,7-13,7,13,0.0,0.0,False,0.0,23.0,2024-11-01,29.0,Mid,False,False
technical product manager,Fabhotels,Pune,7-13 Yrs,Product managementAutomationNetworkingAnalogAgileHardwareSensorsTroubleshooting,Not disclosed,Consumer Retail & Hospitality,7-13,7,13,0.0,0.0,False,0.0,23.0,2024-11-01,29.0,Mid,False,False
steward/captains/floor supervisor/hostess,Hotel Oleander Farms,Mumbai(Ambernath +11),1-6 Yrs,Food And BeverageSteward ActivitiesGRAGREHostess ActivitiesHospitalityStewardess ActivitiesHotel Management,1-3.75 Lacs PA,Consumer Retail & Hospitality,1-6,1,6,1.0,3.75,True,2.375,30.0,2024-10-25,36.0,Entry,False,False
steward/captains/floor supervisor/hostess,Hotel Oleander Farms,Mumbai Suburban,1-6 Yrs,Food And BeverageSteward ActivitiesGRAGREHostess ActivitiesHospitalityStewardess ActivitiesHotel Management,1-3.75 Lacs PA,Consumer Retail & Hospitality,1-6,1,6,1.0,3.75,True,2.375,30.0,2024-10-25,36.0,Entry,False,False
steward/captains/floor supervisor/hostess,Hotel Oleander Farms,Pune,1-6 Yrs,Food And BeverageSteward ActivitiesGRAGREHostess ActivitiesHospitalityStewardess ActivitiesHotel Management,1-3.75 Lacs PA,Consumer Retail & Hospitality,1-6,1,6,1.0,3.75,True,2.375,30.0,2024-10-25,36.0,Entry,False,False
billing dispatch executive,Rims Marketing,Mumbai,5-7 Yrs,MIS reportingSAP ERPBilling ExecutiveBillingE-commerceAdvanced ExcelDispatch ExecutiveInventory,Not disclosed,Consumer Retail & Hospitality,5-7,5,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
billing dispatch executive,Rims Marketing,Delhi,5-7 Yrs,MIS reportingSAP ERPBilling ExecutiveBillingE-commerceAdvanced ExcelDispatch ExecutiveInventory,Not disclosed,Consumer Retail & Hospitality,5-7,5,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
