roles,companies,locations,experience,skills,salary,industry,experience_cleaned,min_experience,max_experience,min_salary,max_salary,is_salary_disclosed,avg_salary,days_ago,posting_date,job_age_days,seniority_level,is_remote,is_high_salary
admin librarian,Jbcn,Mumbai,1-5 Yrs,AdministrationInterpersonal skillsUsageManager TechnologyDatabaseManagementTechnologyTechnology management,Not disclosed,Education,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
manager / assistant manager,K J Somaiya Institute Of Management,Mumbai,2-3 Yrs,HR processesAssistant Manager HRPDFDECComplianceRepresentativehr complianceProcess,Not disclosed,Education,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
secretarial practice,Lords Universal College (Luc),Mumbai,4-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingCounselling,Not disclosed,Education,4-6,4,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
organization and management of commerce teacher,Lords Universal College (Luc),Mumbai,4-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingAdvisoryMentoring,Not disclosed,Education,4-6,4,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
hr and admin officer,J B Ludhani Group Of Schools,Mumbai,4-5 Yrs,HR AdministratorHR policiesStaff managementhrsdadministrationmanagementhr administrationpolicies,Not disclosed,Education,4-5,4,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
physics teacher,Lords Universal College (Luc),Mumbai,4-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingTrainingCounselling,Not disclosed,Education,4-6,4,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
accounts teacher,Lords Universal College (Luc),Mumbai,4-6 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingMentoringCounselling,Not disclosed,Education,4-6,4,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
mathematics teacher,Goldcrest School,Mumbai,1-3 Yrs,MathematicsTeaching mathematicsTeaching,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
front office executive,J B Ludhani Group Of Schools,Mumbai,5-7 Yrs,SupervisorFront Office ExecutiveLMSExecutive managementManagementAcademic CoordinatorMonitoringfront,Not disclosed,Education,5-7,5,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
digital marketing executive,Kido,Mumbai,2-7 Yrs,PPCDisplay advertisingEmail marketingSocial mediaProject managementMarketing campaignsGoogle AdWordsSEM,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
teaching faculty,J B Ludhani Group Of Schools,Mumbai,3-5 Yrs,StatisticsTeaching FacultyTeaching,Not disclosed,Education,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
manager   corporate relations and placement professor,Rajasthani Sammelan Education Trust,Mumbai,2-5 Yrs,Associate ProfessorAssistant ProfessorAssistanceCorporate RelationCorporateCorporate relationsPlacementManagement,Not disclosed,Education,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
fund raising manager,Radhee Disaster And Education Foundation,Mumbai,1-2 Yrs,Fund raisingManagement,Not disclosed,Education,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
office assistant,Radhee Disaster And Education Foundation,Mumbai,1-2 Yrs,Office AssistantOfficeOffice assistanceAssistance,Not disclosed,Education,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
assistant ib pyp teacher,Ajmera Global School,Mumbai,3-7 Yrs,TeachingAssistancePypIB,Not disclosed,Education,3-7,3,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
digital marketing manager,Vedu Revolutions,Mumbai(Borivali West),1-3 Yrs,Online BrandingOnline AdvertisingOnline MarketingContent StrategyDigitalBrandingAdvertisingMarketing,3.5-5.5 Lacs PA,Education,1-3,1,3,3.5,5.5,True,4.5,12.0,2024-11-12,18.0,Entry,False,False
social media content writer,Radhee Disaster And Education Foundation,Mumbai,1-5 Yrs,Social mediaMediaContent writingContentWriting,Not disclosed,Education,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
advisors for secondary,Nextschool,Mumbai,2-5 Yrs,Help DeskCustomer Servicecustomer relationshipaccess controlsTelephony supportAsset ManagementVendor ManagementInformation,Not disclosed,Education,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
accountant,Icit,Mumbai,1-2 Yrs,TrainingparkingTallyCounsellorWeb technologiesCCounsellingAccounting,Not disclosed,Education,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
analyst/associate,Blinc Investment Management,Mumbai,1-5 Yrs,spreadsheetsedtechpresentation skillsfinancial modellingfintechAnalysisModelingPresentation,Not disclosed,Education,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
type   setter,K J Somaiya Institute Of Management,Mumbai,1-5 Yrs,TypesettingPublishingManagementTyping,Not disclosed,Education,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
project manager,Radhee Disaster And Education Foundation,Mumbai,5-10 Yrs,Project ManagerManagementProject managementProject,Not disclosed,Education,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
project assistant,Radhee Disaster And Education Foundation,Mumbai,2-6 Yrs,Project Assistant,Not disclosed,Education,2-6,2,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
multi tasking staff ( mts ),K J Somaiya Institute Of Management,Mumbai,2-7 Yrs,PDFManagement RepresentativeRepresentativeStaff managementManagementMTSOffice StaffOffice,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
node developer,Upadapt,Mumbai,2-7 Yrs,Socket programmingSIDEFront endGITHP data protectorPostgresqlMySQLProgramming,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
flutter developer,Upadapt,Mumbai,2-7 Yrs,User interface designingTesting toolsAnalyticalJavascriptAndroid SDKMobile applicationsMobile testinganalytics,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
dotnet and postgresql developer,Upadapt,Mumbai,2-7 Yrs,Front endDatabase designPostgresqlJavascriptEntity frameworkHTMLStored proceduresSQL,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
sales manager,Studykloud.Com,Mumbai,3-7 Yrs,SalesCompetitive analysisCloudRelationshipAnalysisManagementSales management,Not disclosed,Education,3-7,3,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
software developers / senior software developers,Madsmania Edutech,Mumbai,2-7 Yrs,System testingSoftware DeveloperSoftware developmentConsultingProgrammingSystem designHardwareProgram,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
accountant,Icit,Mumbai,8-13 Yrs,Counsellorquery handlingbudgetingcrmCounsellingAccountingHandlingQuery,Not disclosed,Education,8-13,8,13,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Senior,False,False
accountant,Icit,Thane,8-13 Yrs,Counsellorquery handlingbudgetingcrmCounsellingAccountingHandlingQuery,Not disclosed,Education,8-13,8,13,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Senior,False,False
sales manager,Radhee Disaster And Education Foundation,Mumbai,4-8 Yrs,SalesManagementSales management,Not disclosed,Education,4-8,4,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
tech risk and regulatory compliance,Ca Monk,Mumbai,2-4 Yrs,Computer sciencePCI DSSManager Internal AuditISORisk assessmentInformation securityConsultingRegulatory compliance,Not disclosed,Education,2-4,2,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
business development executive,Think Monk Edutech,Mumbai,1-2 Yrs,tenderingproject managementtender preparationteam managementpresentation skillsbusiness developmentnetworkingproblem solving,Not disclosed,Education,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
campus business manager/ senior manager,Board Infinity,Mumbai,1-3 Yrs,Trainingoperational supportSalesBusiness planningBusiness modelingCustomer experienceRevenue generationAnalytics,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
content copy writer,Oracura Solutions,Mumbai,1-2 Yrs,LiteratureExcelWeb technologiesSocial mediaPackagingContent writingDigital marketingMS Office,Not disclosed,Education,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
software engineer (python & ml),Bigiota,Mumbai,1-2 Yrs,BackendFront endGITPDFImage processingCloud ServicesJavascriptSDLC,Not disclosed,Education,1-2,1,2,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
rpa developer,Bigiota,Mumbai,1-3 Yrs,BackendPDFrobot frameworkVB SCRIPTPowershellJavascriptSeleniumSDLC,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
php developer,Think Monk Edutech,Mumbai,1-3 Yrs,csslaravelcakephpsoftware testingwordpresswordpress cmscore phpphp development,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
software engineer,Bigiota,Mumbai,1-4 Yrs,BackendFront endPDFselenium testingSQL databaseJavascriptSDLCPython,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
software engineer (python & ml),Bigiota,Mumbai,1-3 Yrs,Object oriented designFront endGITPDFImage processingJavascriptData structuresSDLC,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
hr manager,Board Infinity,Mumbai,4-9 Yrs,Sales HeadPayrollTeam managementQuery resolutionPerformance managementData managementEmployee engagementHR,Not disclosed,Education,4-9,4,9,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
senior associate/associate manager,Athena Education,Mumbai,2-6 Yrs,Project managementConsultingTeam developmentStrategic planningMentorManagementClient managementCounselling,Not disclosed,Education,2-6,2,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
dotnet developer,Bigiota,Mumbai,2-5 Yrs,C++BackendPDFADO.NetJavascriptJDBCASP.NetHTML,Not disclosed,Education,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
jboss trainer freelancer,Bringle Academy,Mumbai,3-8 Yrs,TrainingTraining needsMonitorSupportJBossEducationScheduleMentor,Not disclosed,Education,3-8,3,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
jd backend developer,Bigiota,Mumbai,2-7 Yrs,BackendPDFPostgresqlMySQLSQLiteProgrammingHTMLMongoDB,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
fullstack developer,Bigiota,Mumbai,2-7 Yrs,CSSBackendPDFPostgresqlMySQLWeb developmentSQLiteJavascript,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
flutter developer,Bigiota,Mumbai,3-5 Yrs,PDFConcept designCodingDeploymentApplication developmentVulnerabilityAdobeAnalytics,Not disclosed,Education,3-5,3,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
data_engineer,Bigiota,Mumbai,4-5 Yrs,NoSQLGCPDebuggingCloudData processingUnit testingbig dataAWS,Not disclosed,Education,4-5,4,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
ssrs developer,Bigiota,Mumbai,4-9 Yrs,PDFSSRSqueryInvestigationUnit testingUNITSoftware testingDevelopment,Not disclosed,Education,4-9,4,9,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
mvc dot net full stack developer,Bigiota,Mumbai,4-9 Yrs,IISjQueryPDFAgileASP.Net.NetMVCTroubleshooting,Not disclosed,Education,4-9,4,9,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
network security engineer,Bigiota,Mumbai,5-7 Yrs,VMwareProject trackingPDFNetwork supportIT infrastructureNetwork securityInfrastructureServer management,Not disclosed,Education,5-7,5,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
junior clerk in administration department,K J Somaiya Institute Of Management,Mumbai,1-3 Yrs,Typing speedExcelJunior ClerkManagement RepresentativeMS WordAdvanced ExcelManagementTyping,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
hindi faculty,Jbcn,Mumbai,6-8 Yrs,bpobedmathematicsback officecustomer servicecustomer careteachingcustomer support,Not disclosed,Education,6-8,6,8,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
subject matter experts/ teacher,Oleads It Services And Consulting,Mumbai,1-3 Yrs,tgtbedchemistrybiologymathematicssubject matter expertisetutoringteaching,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
wealth manager,Latin Manharlal,Mumbai,1-3 Yrs,Wealth PreservationFinanceInvestment strategiesFinancial PlanningManagementCFAInvestmentPlanning,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
primary faculty,Jbcn,Mumbai,2-5 Yrs,soft skillsmathematicsprofessor activitiestutoringteachingtrainingmentoringcounselling,Not disclosed,Education,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
pre primary faculty,Jbcn,Mumbai,2-6 Yrs,mathematicspresentation skillschild developmenttutoringteachingtrainingmentoringchild psychology,Not disclosed,Education,2-6,2,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
sales executive,Kido,Mumbai,1-4 Yrs,Sales ExecutiveSales executive activitiesSales,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
mbbs doctor,Quantum Corp Health,Mumbai,2-7 Yrs,Help DeskCustomer Servicecustomer relationshipaccess controlsTelephony supportAsset ManagementVendor ManagementInformation,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
secondary faculty   computer science / ict,Jbcn,Mumbai,6 Yrs,c++pythoncssproject managementsoftware testingoracle cxteachingdbms,Not disclosed,Education,6,6,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
assistant professor,Rajasthani Sammelan Education Trust,Mumbai,10-12 Yrs,Business administrationPublishingAssociate ProfessorAssistant ProfessorHRResearchAdministration AssociateQuantitative techniques,Not disclosed,Education,10-12,10,12,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Senior,False,False
assistant branch manager,Finplan International Education,Mumbai,1-3 Yrs,Quality standardsStudent counselingHead Business DevelopmentSalesCompliancedocument verificationAdministration HeadCustomer service,Not disclosed,Education,1-3,1,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
ict faculty,Jbcn,Mumbai,2-5 Yrs,soft skillsproject managementsoftware testingmathematicstutoringteachingtrainingsmd,Not disclosed,Education,2-5,2,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
secondary faculty,Jbcn,Mumbai,6 Yrs,soft skillsmathematicschannel salestutoringdistributor salesteachingtrainingdistribution,Not disclosed,Education,6,6,6,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
dy. area manager retail,Lic Mutual Fund (Licmf),Mumbai,1-5 Yrs,Equity AnalystSalesCustomer Service Executivemanagementretailequity analysisequitycustomer service,Not disclosed,Education,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
dy. area manager retail,Lic Mutual Fund (Licmf),New Delhi,1-5 Yrs,Equity AnalystSalesCustomer Service Executivemanagementretailequity analysisequitycustomer service,Not disclosed,Education,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
inside sales executive,Oleads It Services And Consulting,Mumbai,2-7 Yrs,cold callingsales activitiesbusiness developmentmarket researchcorporate salessalesresearchinside sales,Not disclosed,Education,2-7,2,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
manager   corporate relations and placement,Rajasthani Sammelan Education Trust,Mumbai,5-7 Yrs,Technology managementNetworkingCorporateManager TechnologyManagementMonitoringTechnologyPlacement,Not disclosed,Education,5-7,5,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
international students recruitment manager,K J Somaiya Institute Of Management,Mumbai,5-10 Yrs,international travelMS Office toolsManagement RepresentativeMarketing managementRecruitmentToolsManagementTravel,Not disclosed,Education,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
data driven governance and policy,Wadhwani Ai,Mumbai,4-5 Yrs,User researchoperational supportData analysisQuantitative researchEvent managementArtificial IntelligenceHealthcareStakeholder management,Not disclosed,Education,4-5,4,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
senior manager   corporate relations and placement,Rajasthani Sammelan Education Trust,Mumbai,5-7 Yrs,Technology managementNetworkingCorporateManager TechnologyManagementMonitoringSenior managementCorporate relations,Not disclosed,Education,5-7,5,7,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
dot net web forms full stack developer,Bigiota,Mumbai,5-10 Yrs,IISjQueryPDFWindowsWCFMVCStored proceduresmicrosoft,Not disclosed,Education,5-10,5,10,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Mid,False,False
front desk executive,Bringle Academy,Mumbai,1-4 Yrs,Front Desk ExecutiveTelephoneFrontDeskFront desk,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
pre primary teacher,Kidzonia Preschool,Mumbai,1-5 Yrs,pre primarymontessoriteaching englishdancingartmathematicsday careteaching,Not disclosed,Education,1-5,1,5,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
home tutor,Homeguru World,Mumbai,1-4 Yrs,TutorTeachingTutoring,Not disclosed,Education,1-4,1,4,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
curriculum developer,Kidzonia Preschool,Mumbai,2-3 Yrs,TrainingE-learningManager Quality AssuranceInstructional designManagement systemsSocial scienceProject managementCurriculum development,Not disclosed,Education,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
curriculum developer,Kidzonia Preschool,Navi Mumbai,2-3 Yrs,TrainingE-learningManager Quality AssuranceInstructional designManagement systemsSocial scienceProject managementCurriculum development,Not disclosed,Education,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
curriculum developer (english/ evs) (mathematics),Kidzonia Preschool,Mumbai,2-3 Yrs,TrainingE-learningManager Quality AssuranceInstructional designManagement systemsProject managementCurriculum developmentMathematics,Not disclosed,Education,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
curriculum developer (english/ evs) (mathematics),Kidzonia Preschool,Navi Mumbai,2-3 Yrs,TrainingE-learningManager Quality AssuranceInstructional designManagement systemsProject managementCurriculum developmentMathematics,Not disclosed,Education,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
curriculum developer ( pre primary school),Kidzonia Preschool,Mumbai,2-3 Yrs,TrainingE-learningManager Quality AssuranceComplianceInstructional designManagement systemsProject managementCurriculum development,Not disclosed,Education,2-3,2,3,0.0,0.0,False,0.0,30.0,2024-10-25,36.0,Entry,False,False
